"tramite_tipo","tramite_fecha","fecha_inscripcion_inicial","registro_seccional_codigo","registro_seccional_descripcion","registro_seccional_provincia","automotor_origen","automotor_anio_modelo","automotor_tipo_codigo","automotor_tipo_descripcion","automotor_marca_codigo","automotor_marca_descripcion","automotor_modelo_codigo","automotor_modelo_descripcion","automotor_uso_codigo","automotor_uso_descripcion","titular_tipo_persona","titular_domicilio_localidad","titular_domicilio_provincia","titular_genero","titular_anio_nacimiento","titular_pais_nacimiento","titular_porcentaje_titularidad","titular_domicilio_provincia_id","titular_pais_nacimiento_id"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-02-10","2002-01-07",1043,"LA PLATA Nº 01","Buenos Aires","Nacional","2001","","SEDAN","08","CHEVROLET","77","CORSA 3 PTAS WIND 1.6 MPFI","1","Privado","Física","LA PLATA","BUENOS AIRES","Femenino","1987","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-02-28","2000-11-14",1056,"MAGDALENA","Buenos Aires","Nacional","2000","","SEDAN","08","CHEVROLET","84","CORSA 3P. CITI 1.0 N","1","Privado","Física","MAGDALENA","BUENOS AIRES","Masculino","1995","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-02-03","2000-06-05",1062,"MERLO Nº 1","Buenos Aires","Nacional","2000","","FURGON VIDRIADO C/ASIENTOS","34","PEUGEOT","AC","PARTNER D PL","1","Privado","Física","LIBERTAD","BUENOS AIRES","Masculino","1951","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-02-26","1983-11-15",1062,"MERLO Nº 1","Buenos Aires","Nacional","1983","","RURAL 4 PTAS","37","RENAULT","08","RENAULT 12 BREAK TS","1","Privado","Física","MARIANO ACOSTA","BUENOS AIRES","Masculino","1985","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-02-03","2001-07-30",1066,"NECOCHEA Nº 1","Buenos Aires","Nacional","2001","","OTROS","75","SUZUKI","02","SUZUKI G.VITARA 5PTAS 2.0 TDI","1","Privado","Física","NECOCHEA","BUENOS AIRES","No identificado","1980","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-02-20","2009-07-03",1077,"QUILMES Nº 1","Buenos Aires","Nacional","2009","","FURGON 600","34","PEUGEOT","DT","PARTNER FURGON D PLC CONFORT","1","Privado","Física","BERNAL","BUENOS AIRES","Masculino","1983","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-02-21","2007-02-16",1112,"NAVARRO","Buenos Aires","Nacional","2007","","FURGON 600","34","PEUGEOT","DP","PARTNER FURGON 1.4 N CONFORT","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","BUENOS AIRES","No aplica","2009","No aplica",100,"06",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-02-05","1994-08-23",1115,"MORON Nº 01","Buenos Aires","Nacional","1994","","BERLINA","37","RENAULT","AD","11 RL","1","Privado","Física","MORÓN","BUENOS AIRES","Femenino","1942","ARGENTINA",50,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-02-20","1999-08-10",1131,"CAPILLA DEL SEÑOR","Buenos Aires","Nacional","1999","","MICROOMNIBUS","29","MERCEDES BENZ","96","BMO390 VS.1621","1","Privado","Física","CAPILLA DEL SEÑOR","BUENOS AIRES","Masculino","1949","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-02-06","2001-03-22",1146,"MERLO Nº 2","Buenos Aires","Nacional","2001","","SEDAN","08","CHEVROLET","76","CORSA WIND 1.7 DIESEL 3P.","1","Privado","Física","PONTEVEDRA","BUENOS AIRES","Masculino","1996","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-02-05","1992-12-31",1151,"AVELLANEDA Nº 4","Buenos Aires","Nacional","1992","","SEDAN 4 PUERTAS","37","RENAULT","20","11 TS","1","Privado","Física","CRUCECITA","BUENOS AIRES","Masculino","1962","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-02-12","1999-04-06",1152,"LA MATANZA Nº 04","Buenos Aires","Nacional","1999","","SEDAN","08","CHEVROLET","52","CORSA 4 PUERTAS GL A/A Y","1","Privado","Física","TABLADA","BUENOS AIRES","Masculino","1947","ITALIA",100,"06","ITA"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-02-14","1990-01-08",1157,"MORON Nº 05","Buenos Aires","Nacional","1990","","SEDAN","19","FORD","33","ESCORT","1","Privado","Física","VILLA SARMIENTO","BUENOS AIRES","No identificado","1998","ARGENTINA",100,"06","ARG"
