"tramite_tipo","tramite_fecha","fecha_inscripcion_inicial","registro_seccional_codigo","registro_seccional_descripcion","registro_seccional_provincia","automotor_origen","automotor_anio_modelo","automotor_tipo_codigo","automotor_tipo_descripcion","automotor_marca_codigo","automotor_marca_descripcion","automotor_modelo_codigo","automotor_modelo_descripcion","automotor_uso_codigo","automotor_uso_descripcion","titular_tipo_persona","titular_domicilio_localidad","titular_domicilio_provincia","titular_genero","titular_anio_nacimiento","titular_pais_nacimiento","titular_porcentaje_titularidad","titular_domicilio_provincia_id","titular_pais_nacimiento_id"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-06-28","2000-01-11",1147,"LOMAS DE ZAMORA Nº 3","Buenos Aires","Nacional","2000","","PICK UP C/C","29","MERCEDES BENZ","AF","SPRINTER 312D/P3550","1","Privado","Física","REMEDIOS DE ESCALADA","BUENOS AIRES","Masculino","1992","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-06-06","2001-06-28",1128,"SAN MIGUEL Nº 2","Buenos Aires","Protocolo 21","2001","","FURGON VIDRIADO","044","FIAT","300","FIORINO 1.7 DIESEL","1","Privado","Física","MUÑIZ","BUENOS AIRES","Masculino","1982","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-06-10","1999-06-16",1186,"MORENO Nº 2","Buenos Aires","Nacional","1999","","SEDAN","08","CHEVROLET","51","CORSA 4 PUERTAS GL","1","Privado","Física","MORENO","BUENOS AIRES","Femenino","1988","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-06-01","2007-06-26",1146,"MERLO Nº 2","Buenos Aires","Nacional","2007","","FURGON VIDDRIADO C/A","34","PEUGEOT","GH","PARTNER FURGON 1.4 N PLC CONFORT","1","Privado","Física","PARQUE SAN MARTIN","BUENOS AIRES","Masculino","1971","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-06-29","1997-09-01",1115,"MORON Nº 01","Buenos Aires","Nacional","1997","","PICK-UP 3550","29","MERCEDES BENZ","94","SPRINTER 310D/P3550 /1997","1","Privado","Física","MORÓN","BUENOS AIRES","Masculino","1983","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-06-07","2005-10-19",21047,"SANTA FE Nº 4","Santa Fe","Nacional","","","FURGON 600","34","PEUGEOT","EP","PARTNER FURGON D PLC PRESENCE","1","Privado","Física","SANTA FE","SANTA FE","Femenino","2002","ARGENTINA",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-06-14","2007-05-29",1141,"TIGRE Nº 2","Buenos Aires","Nacional","2007","","FURGON VIDRIADO C/AS","07","CITROEN","39","BERLINGO FURGON  1.9D PACK PLC","1","Privado","Física","DON TORCUATO","BUENOS AIRES","Femenino","1984","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-06-02","1991-07-26",21049,"ROSARIO Nº 11","Santa Fe","Nacional","1991","","BERLINA 4 PTAS","37","RENAULT","60","RENAULT 9 TS","1","Privado","Física","ROSARIO","SANTA FE","Masculino","1981","ARGENTINA",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-06-21","1997-05-08",1189,"FLORENCIO VARELA Nº 2","Buenos Aires","Protocolo 21","1997","","TRANSPORTE DE CARGA","047","FORD","180","F-100 DIESEL","1","Privado","Física","GDOR. JULIO A. COSTA","BUENOS AIRES","No identificado","1971","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-06-23","1994-03-17",1174,"LA MATANZA Nº 07","Buenos Aires","Nacional","1994","","FURGON LARGO","37","RENAULT","86","RENAULT TRAFIC","1","Privado","Física","LOMAS DEL MIRADOR","BUENOS AIRES","Femenino","1959","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-06-21","1999-10-08",1029,"ESTEBAN ECHEVERRIA Nº 1","Buenos Aires","Nacional","1999","","SEDAN","08","CHEVROLET","61","CORSA 4 PTAS.WIND 1.7D","1","Privado","Física","MONTE GRANDE","BUENOS AIRES","Masculino","1949","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-06-06","1992-07-17",1029,"ESTEBAN ECHEVERRIA Nº 1","Buenos Aires","Nacional","1992","","BERLINA 5 PTAS","37","RENAULT","20","RENAULT 11 TS","1","Privado","Física","MONTE GRANDE","BUENOS AIRES","Masculino","1989","ARGENTINA",50,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-06-24","1997-05-28",1004,"AVELLANEDA Nº 1","Buenos Aires","Importado","1997","","FURGONETA","044","FIAT","013","FIORINO 1.7 DIESEL","1","Privado","Física","WILDE","BUENOS AIRES","Masculino","1997","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-06-29","2000-03-27",1185,"ADROGUE Nº 3","Buenos Aires","Nacional","2000","","FURGON VIDRIADO C/AS","37","RENAULT","EE","KANGOO RL EXPRESS DIE DA AA","1","Privado","Física","BURZACO","BUENOS AIRES","Masculino","1978","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-06-30","1967-04-06",1106,"LA MATANZA Nº 02","Buenos Aires","Nacional","1967","","AUTOMOVIL","17","FIAT","06","1500 C /AÑO 1967","1","Privado","Física","RAMOS MEJIA","BUENOS AIRES","Masculino","1947","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-06-24","1981-02-06",1107,"LANUS Nº 2","Buenos Aires","Importado","1981","","FURGON CON VENTANAS","","SUBARU","","K87L /1981","1","Privado","Física","V.ALSINA - LANUS","BUENOS AIRES","No identificado","1985","No identificado",100,"06",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-06-02","2001-04-25",1120,"LA MATANZA Nº 03","Buenos Aires","Nacional","2001","","SEDAN","08","CHEVROLET","76","CORSA WIND 1.7 DIESEL 3P","1","Privado","Física","VIRREY DEL PINO-LA MATANZA","BUENOS AIRES","Masculino","1989","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-06-03","2008-06-12",1120,"LA MATANZA Nº 03","Buenos Aires","Protocolo 21","2008","","FURGON VIDRIADO CON ASIENTOS","044","FIAT","591","FIORINO FIRE 1242 MPI 8V","1","Privado","Física","LOMAS DEL MIRADOR","BUENOS AIRES","No identificado","1969","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-06-13","1998-05-18",4038,"CORDOBA Nº 07","Córdoba","Nacional","1998","","BERLINA 4 PTAS","37","RENAULT","CK","RENAULT MEGANE RT TRIC 2.0","1","Privado","Física","CORDOBA","CORDOBA","Masculino","1979","ARGENTINA",100,"14","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-06-28","2002-03-27",1178,"LA MATANZA Nº 08","Buenos Aires","Nacional","2002","","RURAL 4/5 PTAS","08","CHEVROLET","65","CORSA WAGON 5PTAS.GL A/AC 1.7D","1","Privado","Física","ISIDRO CASANOVA","BUENOS AIRES","Femenino","1995","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-06-21","2010-06-30",2065,"CAPITAL FEDERAL Nº 065","Ciudad Autónoma de Bs.As.","Nacional","2010","","FURGON VIDRIADO C/AS","34","PEUGEOT","KF","PARTNER PRESENCE PLC 1.6 HDI","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1956","ARGENTINA",25,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-06-07","2007-01-05",1232,"HURLINGHAM Nº 2 (EX. MORON Nº 10)","Buenos Aires","Nacional","2007","","FURGON VIDRIADO CON","37","RENAULT","TD","KANGOO EXP CONFORT 1.9","1","Privado","Física","HURLINGHAM","BUENOS AIRES","Femenino","1966","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-06-13","1999-11-01",4001,"ALTA GRACIA Nº 1","Córdoba","Nacional","1999","","SEDAN","08","CHEVROLET","57","CORSA 4P.WIND 1.6LTS/99","1","Privado","Física","TOLEDO","CORDOBA","No identificado","1967","ARGENTINA",100,"14","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-06-16","2000-02-07",1266,"MALVINAS ARGENTINAS Nº 3","Buenos Aires","Nacional","2000","","RURAL 4 PUERTAS","19","FORD","JJ","ESCORT RURAL LX 1.8 N","1","Privado","Física","GRAND BOURG","BUENOS AIRES","Femenino","1958","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-06-13","1998-01-21",1270,"TIGRE Nº 5","Buenos Aires","Nacional","1998","","PICK UP C/FURGON TER","37","RENAULT","BG","TRAFIC RODEO S/CAJA C/DA.","1","Privado","Física","LA TABLADA","BUENOS AIRES","Masculino","1981","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-06-09","2005-08-04",1237,"LOMAS DE ZAMORA Nº 7","Buenos Aires","Nacional","2005","","FURGON VID.C/ASIENTO","37","RENAULT","KJ","KANGOO RL EXPRESS DIE 1PCL","1","Privado","Física","INGENIERO BUDGE","BUENOS AIRES","No identificado","1989","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-06-14","1998-01-21",1270,"TIGRE Nº 5","Buenos Aires","Nacional","1998","","PICK UP C/FURGON TER","37","RENAULT","BG","TRAFIC RODEO S/CAJA C/DA.","1","Privado","Física","LA TABLADA","BUENOS AIRES","Masculino","1981","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-06-21","2007-07-31",1210,"ESTEBAN ECHEVERRIA Nº 3","Buenos Aires","Nacional","2007","","FURGON VIDRIADO C/ ASIENTOS","34","PEUGEOT","EP","PARTNER FURGON D PLC PRESENCE","1","Privado","Física","NUEVE DE ABRIL","BUENOS AIRES","No identificado","1986","PARAGUAY",100,"06","PRY"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-06-28","1987-09-11",1211,"QUILMES Nº 6","Buenos Aires","Nacional","1987","","BERLINA 5 PTAS","37","RENAULT","20","11 TS","1","Privado","Física","QUILMES OESTE","BUENOS AIRES","No identificado","1945","ESPAÑA",50,"06","ESP"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-06-16","1995-11-23",1210,"ESTEBAN ECHEVERRIA Nº 3","Buenos Aires","Nacional","1995","","BERLINA 5 PTAS","37","RENAULT","AH","R.19 RN INYEC. (BIC)","1","Privado","Física","NUEVE DE ABRIL","BUENOS AIRES","No identificado","1958","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-06-03","1999-09-16",1246,"LA PLATA Nº 12","Buenos Aires","Nacional","1999","","FURGON VIDRIADO C/ ASIENTOS","37","RENAULT","EF","KANGOO RL EXPRESS DIE DA","1","Privado","Física","LA PLATA","BUENOS AIRES","Masculino","1980","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-06-10","1999-10-18",2025,"CAPITAL FEDERAL Nº 025","Ciudad Autónoma de Bs.As.","Nacional","1999","","SEDAN","08","CHEVROLET","57","CORSA 4 PUERTAS WIND 1.6 LTS","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Femenino","1996","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-06-16","2000-05-08",1291,"CAMPANA Nº 3","Buenos Aires","Nacional","2000","","3 PTAS","08","CHEVROLET","77","CORSA 3 DOOR WIND 1.6 MPFI/2000","1","Privado","Física","CAMPANA","BUENOS AIRES","No identificado","1943","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-06-30","2010-05-12",1274,"SAN CLEMENTE DEL TUYU","Buenos Aires","Nacional","2010","","FURGON FAMILIAR VIDR","34","PEUGEOT","KF","PARTNER PRESENCE PLC 1.6 HDI","1","Privado","Física","GENERAL LAVALLE","BUENOS AIRES","Masculino","1967","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-06-16","2011-06-17",1307,"LANUS Nº 10","Buenos Aires","Nacional","2011","","FURGON 800","34","PEUGEOT","KG","PARTNER CONFORT 1.6 HDI","1","Privado","Física","MONTE CHINGOLO","BUENOS AIRES","Masculino","1971","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-06-06","1992-08-26",2017,"CAPITAL FEDERAL Nº 017","Ciudad Autónoma de Bs.As.","Importado","1992","","SEDAN","089","MAZDA","085","323 BB4S","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1958","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-06-02","1998-03-27",1224,"MERLO Nº 3","Buenos Aires","Nacional","1998","","SEDAN","08","CHEVROLET","52","CORSA GL 1.6 MPFI 4P C/AA","1","Privado","Física","PADUA","BUENOS AIRES","Femenino","1954","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-06-22","2010-08-27",1252,"QUILMES Nº 5 (EX 9)","Buenos Aires","Nacional","2010","","FURGON 800","34","PEUGEOT","KG","PARTNER CONFORT 1.6 HDI","1","Privado","Física","QUILMES","BUENOS AIRES","Masculino","1990","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-06-21","2009-11-12",1269,"LA MATANZA Nº 12","Buenos Aires","Nacional","2009","","FURGON 600","34","PEUGEOT","DT","PARTNER FURGON D PLC CONFORT","1","Privado","Física","GREGORIO DE LAFERRERE","BUENOS AIRES","Femenino","1995","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-06-16","2000-04-19",2060,"CAPITAL FEDERAL Nº 060","Ciudad Autónoma de Bs.As.","Nacional","2000","","FURGON 3000","29","MERCEDES-BENZ","AB","SPRINTER 312D/F3000","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No identificado","1977","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-06-29","2006-04-25",1243,"BERAZATEGUI Nº 4","Buenos Aires","Protocolo 21","2006","","FURGONETA VIDRIADA","044","FIAT","305","FIORINO 1.7 TD","1","Privado","Física","J.M.GUTIERREZ","BUENOS AIRES","No identificado","1979","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-06-28","2007-07-12",1275,"ENSENADA","Buenos Aires","Nacional","2007","","FURGON COURT TYPE 60","07","CITROEN","39","BERLINGO FURGON 1.9D PLC","1","Privado","Física","PUNTA LARA","BUENOS AIRES","No identificado","1956","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-06-29","2012-07-12",2040,"CAPITAL FEDERAL Nº 040","Ciudad Autónoma de Bs.As.","Nacional","2012","99","FURGON VIDRIADO C/ASIENTOS","34","PEUGEOT","KE","PARTNER CONFORT 1.4","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1963","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-06-01","2008-01-07",1291,"CAMPANA Nº 3","Buenos Aires","Nacional","2008","99","FURGON VIDRIADO C/ AS","37","RENAULT","TD","KANGOO EXP CONFORT 1.9","1","Privado","Física","CAMPANA","BUENOS AIRES","No identificado","1955","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-06-10","2011-03-28",1235,"SAN FERNANDO Nº 4","Buenos Aires","Nacional","2011","99","FURGON VIDRIADO C/ASI","34","PEUGEOT","KG","PARTNER CONFORT 1.6 HDI","1","Privado","Física","VICTORIA","BUENOS AIRES","Masculino","1982","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-06-29","2010-02-23",1290,"LA MATANZA Nº 13","Buenos Aires","Nacional","2010","99","FURGON VIDRIADO C/ASIENTOS","34","PEUGEOT","DT","PARTNER FURGON 1.9 D PLC CONFORT","1","Privado","Física","GONZALEZ CATAN","BUENOS AIRES","Masculino","1974","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-06-08","2013-09-03",6006,"PRESIDENCIA ROQUE SAENZ PEÑA Nº 1","Chaco","Protocolo 21","2013","92","TRACTOR C/CABINA DORMITORIO","120","SCANIA","313","G340 A4X2","1","Privado","Jurídica","NAPENAY","CHACO","No aplica","2006","No aplica",100,"22",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-06-02","2020-01-14",21056,"ROSARIO Nº 13","Santa Fe","Protocolo 21","2020","92","TRACTOR C/CABINA DORMITORIO","063","IVECO","447","STRALIS 490S44T","1","Privado","Jurídica","ROSARIO","SANTA FE","No aplica","1985","No aplica",100,"82",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-06-06","2017-10-30",13027,"SAN RAFAEL Nº 4","Mendoza","Protocolo 21","2017","92","TRACTOR C/CABINA DORMITORIO","047","FORD","A99","CARGO 1723 4X2 - CD AMT 37","1","Privado","Física","CAÑADA SECA","MENDOZA","Masculino","1956","ARGENTINA",100,"50","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-06-14","2018-01-05",1314,"LUJAN Nº 3","Buenos Aires","Protocolo 21","2018","92","TRACTOR C/CABINA DORMITORIO","136","VOLKSWAGEN","566","17.280 LR","1","Privado","Jurídica","LUJAN","BUENOS AIRES","No aplica","2016","No aplica",100,"06",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-06-24","2009-12-09",1266,"MALVINAS ARGENTINAS Nº 3","Buenos Aires","Nacional","2009","92","OMNIBUS","79","AGRALE","02","MT 12.0 LE","2","Público","Física","GRAND BOURG","BUENOS AIRES","Masculino","1975","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-06-22","2010-08-25",1196,"LA PLATA Nº 08","Buenos Aires","Protocolo 21","2010","91","CHASIS C/ CABINA DOR","092","MERCEDES BENZ","844","L-1624","1","Privado","Física","LA PLATA","BUENOS AIRES","Masculino","1972","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-06-24","2006-09-18",21054,"ARROYO SECO Nº 2","Santa Fe","Nacional","2006","90","MINIBUS","29","MERCEDES BENZ","BP","SPRINTER 413 CDI/C 4025","2","Público","Física","PUEBLO ESTHER","SANTA FE","No identificado","1979","ARGENTINA",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-06-16","2016-01-18",1178,"LA MATANZA Nº 08","Buenos Aires","Nacional","2016","90","MINIBUS (O MICROOMNIBUS)","29","MERCEDES BENZ","FK","SPRINTER 415 CDI 3665","1","Privado","Física","SAN JUSTO","BUENOS AIRES","Masculino","1972","BOLIVIA",100,"06","BOL"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-06-30","2020-12-01",1152,"LA MATANZA Nº 04","Buenos Aires","Protocolo 21","2020","82","PICK-UP CABINA DOBLE","136","VOLKSWAGEN","718","SAVEIRO DC 1.6 CONFORTLINE MQ 101 CV","1","Privado","Física","ISIDRO CASANOVA","BUENOS AIRES","Masculino","1980","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-06-02","2008-06-26",1113,"SAN VICENTE","Buenos Aires","Protocolo 21","2008","82","PICK-UP CABINA DOBLE","024","CHEVROLET","417","S10 2.8TDI LIMITED 4X4 ELECTR.CD","1","Privado","Física","SAN VICENTE","BUENOS AIRES","Masculino","1974","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-06-23","2017-10-06",4037,"CORDOBA Nº 06","Córdoba","Protocolo 21","2017","82","PICK-UP CABINA DOBLE","044","FIAT","844","TORO FREEDOM 2.0 16V 4X4","1","Privado","Física","CORDOBA","CORDOBA","Masculino","1951","ARGENTINA",100,"14","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-06-13","2014-11-20",1152,"LA MATANZA Nº 04","Buenos Aires","Protocolo 21","2014","82","PICK-UP CABINA DOBLE","024","CHEVROLET","583","S10 2.8TD 4X4 LT","1","Privado","Física","SAN JUSTO","BUENOS AIRES","Masculino","1978","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-06-29","2008-06-26",13032,"MAIPU Nº 2","Mendoza","Protocolo 21","2008","82","PICK-UP CABINA DOBLE","024","CHEVROLET","416","S10 2.8TDI DLX 4X4 ELECTRONIC CD","1","Privado","Física","MAIPU","MENDOZA","No identificado","1994","ARGENTINA",100,"50","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-06-01","2016-07-20",13002,"MENDOZA Nº 02","Mendoza","Protocolo 21","2016","82","PICK-UP CABINA DOBLE","136","VOLKSWAGEN","307","SAVEIRO 1.6","1","Privado","Física","04ªSECCION AREA FUNDACIONAL","MENDOZA","Masculino","1978","ARGENTINA",100,"50","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-06-01","2020-05-12",1192,"MORON Nº 07","Buenos Aires","Protocolo 21","2019","82","PICK-UP CABINA DOBLE","024","CHEVROLET","579","S10 2.8TD 4X2 LS","1","Privado","Física","CASTELAR","BUENOS AIRES","No identificado","1957","ARGENTINA",33,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-06-22","2017-04-11",4079,"JESUS MARIA Nº 3","Córdoba","Protocolo 21","2017","82","PICK-UP CABINA DOBLE","044","FIAT","843","TORO FREEDOM 2.0 16V 4X2","1","Privado","Física","ESTACION JUAREZ CELMAN","CORDOBA","Masculino","1960","ARGENTINA",100,"14","ARG"
