"tramite_tipo","tramite_fecha","fecha_inscripcion_inicial","registro_seccional_codigo","registro_seccional_descripcion","registro_seccional_provincia","automotor_origen","automotor_anio_modelo","automotor_tipo_codigo","automotor_tipo_descripcion","automotor_marca_codigo","automotor_marca_descripcion","automotor_modelo_codigo","automotor_modelo_descripcion","automotor_uso_codigo","automotor_uso_descripcion","titular_tipo_persona","titular_domicilio_localidad","titular_domicilio_provincia","titular_genero","titular_anio_nacimiento","titular_pais_nacimiento","titular_porcentaje_titularidad","titular_domicilio_provincia_id","titular_pais_nacimiento_id"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-01-29","2006-05-02",1227,"LA MATANZA Nº 10","Buenos Aires","Nacional","2006","","FURGON VIDRIADO","37","RENAULT","KJ","KANGOO RL EXPRESS DIE 1PCL","1","Privado","Física","GREGORIO DE LAFERRERE","BUENOS AIRES","Femenino","1954","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-01-31","1997-04-11",1227,"LA MATANZA Nº 10","Buenos Aires","Nacional","1997","","BERLINA 5 PTAS.","37","RENAULT","11","CLIO RT 5PTAS AA DA","1","Privado","Física","GREGORIO DE LAFERRERE","BUENOS AIRES","Femenino","1972","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-01-09","1999-08-11",1234,"ADROGUE Nº 4","Buenos Aires","Nacional","1999","","BERLINA 5 PUERTAS","37","RENAULT","BC","CLIO RT 5P.AA.DA.","1","Privado","Física","BURZACO","BUENOS AIRES","No identificado","1992","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-01-22","1999-12-09",1234,"ADROGUE Nº 4","Buenos Aires","Nacional","1999","","3 PTAS","08","CHEVROLET","76","CORSA WIND 1.7 DIESEL -3P","1","Privado","Física","BURZACO","BUENOS AIRES","No identificado","1983","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-01-13","1994-12-16",1237,"LOMAS DE ZAMORA Nº 7","Buenos Aires","Nacional","1994","","FURGON VIDRIADO C/ASIENTOS","37","RENAULT","37","RENAULT TRAFIC","1","Privado","Física","VILLA FIORITO","BUENOS AIRES","Masculino","1962","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-01-24","2010-01-04",1240,"JOSE C. PAZ Nº 1","Buenos Aires","Nacional","2010","","FURGON VIDRIADO C/AS","37","RENAULT","VZ","KANGOO CONFORT 1.5 D","1","Privado","Física","JOSE C. PAZ","BUENOS AIRES","Masculino","1977","BOLIVIA",100,"06","BOL"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-01-17","1993-07-06",1247,"GENERAL RODRIGUEZ Nº 2","Buenos Aires","Nacional","1993","","BERLINA 5 PTAS.","37","RENAULT","90","RENAULT 19 RN BIC","1","Privado","Física","GENERAL RODRIGUEZ","BUENOS AIRES","Femenino","1976","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-01-31","2004-06-16",1249,"BERISSO Nº 1","Buenos Aires","Nacional","2004","","FURGON VIDRIADO C/ ASIENTOS","37","RENAULT","KB","KANGOO RN EXP. DIE DA AA 2PL","1","Privado","Física","BERISSO","BUENOS AIRES","Masculino","1979","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-01-16","1999-09-17",1252,"QUILMES Nº 5 (EX 9)","Buenos Aires","Nacional","1999","","SEDAN","08","CHEVROLET","75","CORSA 4P GL SUPER 1.6 L","1","Privado","Física","SAN FRANCISCO SOLANO","BUENOS AIRES","No identificado","1996","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-01-20","1994-04-27",1252,"QUILMES Nº 5 (EX 9)","Buenos Aires","Nacional","1994","","SEMI REMOLQUE","09","SALTO","17","SRP","1","Privado","Física","QUILMES OESTE","BUENOS AIRES","No identificado","1981","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-01-20","1986-06-09",1252,"QUILMES Nº 5 (EX 9)","Buenos Aires","Nacional","1986","","CHAS.C/CAB.C/FURGON","19","FORD","11","F100 PICK-UP","1","Privado","Física","QUILMES","BUENOS AIRES","No identificado","1971","No identificado",100,"06",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-01-31","2001-05-11",1253,"LA PLATA Nº 13","Buenos Aires","Nacional","2001","","SEDAN","08","CHEVROLET","61","CORSA 4 PTAS. WIND 1.7 D","1","Privado","Física","VILLA ELVIRA","BUENOS AIRES","Masculino","1995","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-01-09","1999-01-21",1255,"LOMAS DE ZAMORA Nº 8","Buenos Aires","Nacional","1999","","SEDAN","08","CHEVROLET","52","CORSA 4 PUERTAS GL A/A Y","1","Privado","Física","SAN JOSE","BUENOS AIRES","No identificado","1976","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-01-22","2012-03-12",1257,"MORENO Nº 3","Buenos Aires","Nacional","2012","","FURGON VIDRIADO C/ASIENTOS","34","PEUGEOT","LJ","PARTNER CONFORT HDI 1.6","1","Privado","Física","MORENO","BUENOS AIRES","Masculino","1968","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-01-15","2008-08-05",1269,"LA MATANZA Nº 12","Buenos Aires","Nacional","2008","","FURGON 600","34","PEUGEOT","DT","PARTNER FURGON D PLC CONFORT","1","Privado","Física","VILLA CELINA-LA MATANZA","BUENOS AIRES","Masculino","1978","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-01-09","1999-01-29",1273,"MORENO Nº 4","Buenos Aires","Nacional","1999","","S.WAGON","08","CHEVROLET","65","CORSA WAGON 5PTAS.GL A/AC","1","Privado","Física","MORENO","BUENOS AIRES","No identificado","1975","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-01-24","1998-03-18",1281,"BERISSO Nº 2","Buenos Aires","Nacional","1998","","SEDAN","08","CHEVROLET","51","CORSA GL 1.6 MPFI 4 PTAS","1","Privado","Física","BERISSO","BUENOS AIRES","Masculino","1978","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-01-16","2010-10-08",1285,"ESTEBAN ECHEVERRIA Nº 4","Buenos Aires","Nacional","2010","","FURGON 800","34","PEUGEOT","KG","PARTNER CONFORT 1.6 HDI","1","Privado","Física","LUIS GUILLON","BUENOS AIRES","Masculino","1973","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-01-22","2001-01-17",1290,"LA MATANZA Nº 13","Buenos Aires","Nacional","2001","","BERLINA 4 PUERTAS","37","RENAULT","FH","MEGANE RXE TRI CUERO F2","1","Privado","Física","VILLA LUZURIAGA","BUENOS AIRES","Masculino","1992","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-01-28","2000-10-06",1290,"LA MATANZA Nº 13","Buenos Aires","Nacional","2000","","SEDAN","08","CHEVROLET","77","CORSA 3 DOOR WIND 1.6 MPFI","1","Privado","Física","SAN JUSTO","BUENOS AIRES","Masculino","1981","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-01-30","1998-06-10",1290,"LA MATANZA Nº 13","Buenos Aires","Nacional","1998","","RURAL 4 PUERTAS","19","FORD","69","ESCORT RURAL CLX 1.8 45B","1","Privado","Física","SAN JUSTO","BUENOS AIRES","Masculino","1981","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-01-31","1996-11-05",1291,"CAMPANA Nº 3","Buenos Aires","Importado","1996","","FURGON VIDRIADO CON ASIENTOS","","FORD","","TRANSIT","1","Privado","Física","CAMPANA","BUENOS AIRES","Masculino","1950","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-01-31","1997-04-08",1300,"SAN MARTIN Nº 9","Buenos Aires","Nacional","1997","","COMBI 3550","29","MERCEDES BENZ","93","SPRINTER 31OD/C3550","1","Privado","Física","VILLA MAIPU","BUENOS AIRES","Femenino","1944","ARGENTINA",50,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-01-31","2001-06-01",2005,"CAPITAL FEDERAL Nº 005","Ciudad Autónoma de Bs.As.","Nacional","2001","","SEDAN","08","CHEVROLET","76","CORSA WIND 1.7 DIESEL 3P","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No identificado","1989","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-01-14","1994-12-07",2008,"CAPITAL FEDERAL Nº 008","Ciudad Autónoma de Bs.As.","Nacional","1994","","BERLINA 5 PTAS.","37","RENAULT","90","RENAULT 19 RN BIC","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Femenino","1983","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-01-24","1994-02-24",2038,"CAPITAL FEDERAL Nº 038","Ciudad Autónoma de Bs.As.","Nacional","1994","","BERLINA 5 PTAS","37","RENAULT","20","RENAULT 11 TS","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1938","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-01-13","2010-05-26",2045,"CAPITAL FEDERAL Nº 045","Ciudad Autónoma de Bs.As.","Nacional","2010","","UTILITARIO","08","CHEVROLET","CD","CORSA CLASSIC 3 P CARGO 1.4N","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","2003","No aplica",100,"02",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-01-14","1999-04-22",2080,"CAPITAL FEDERAL Nº 080","Ciudad Autónoma de Bs.As.","Nacional","1999","","BERLINA 3 PTAS.","37","RENAULT","CA","CLIO RL 3PTAS.","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Femenino","1989","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-01-21","2009-08-14",2080,"CAPITAL FEDERAL Nº 080","Ciudad Autónoma de Bs.As.","Nacional","2009","","RURAL 5 PTAS","53","VOLKSWAGEN","MA","SURAN SDI 90A","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1967","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-01-06","2010-05-26",2082,"CAPITAL FEDERAL Nº 082","Ciudad Autónoma de Bs.As.","Nacional","2010","","FURGON 800","34","PEUGEOT","KG","PARTNER CONFORT 1.6 HDI","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1988","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-01-13","1993-03-05",2099,"CAPITAL FEDERAL Nº 099","Ciudad Autónoma de Bs.As.","Nacional","1993","","BERLINA 5 PTAS","37","RENAULT","20","RENAULT 11 TS","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1964","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-01-27","1998-09-29",4007,"CORDOBA Nº 03","Córdoba","Nacional","1998","","BERLINA 4 PUERTAS","37","RENAULT","CK","MEGANE RT TRIC2.0","1","Privado","Física","B*ATE DPTO.CAPITAL","CORDOBA","Femenino","1987","ARGENTINA",100,"14","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-01-08","2000-06-21",4014,"HERNANDO","Córdoba","Nacional","2000","","SEDAN","08","CHEVROLET","77","CORSA 3 DOOR WIND 1.6 MPFI","1","Privado","Física","HERNANDO","CORDOBA","Masculino","1987","ARGENTINA",100,"14","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-01-15","1987-10-08",4038,"CORDOBA Nº 07","Córdoba","Nacional","1987","","BERLINA 5 PTAS.","37","RENAULT","20","RENAULT 11 TS","1","Privado","Física","CORDOBA","CORDOBA","No identificado","1988","ARGENTINA",100,"14","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-01-17","2007-08-13",4038,"CORDOBA Nº 07","Córdoba","Nacional","2007","","FURGON 600","34","PEUGEOT","DT","PARTNER FURGON DPLC CONFORT","1","Privado","Física","CORDOBA","CORDOBA","Masculino","1995","ARGENTINA",100,"14","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-01-21","2000-05-08",4038,"CORDOBA Nº 07","Córdoba","Nacional","1998","","BERLINA 4 PTAS","37","RENAULT","CM","RENAULT MEGANE RXE TRIC ABCP","1","Privado","Física","CORDOBA","CORDOBA","No identificado","1979","ARGENTINA",100,"14","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-01-15","1999-12-03",4042,"CORDOBA Nº 10","Córdoba","Nacional","1999","","SEDAN","08","CHEVROLET","57","CORSA 4 PTAS WIND1.6 LTS","1","Privado","Física","CAPITAL-BºV.S.CARLOS","CORDOBA","No identificado","1959","No identificado",100,"14",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-01-08","1999-04-14",4046,"VILLA ALLENDE Nº 1","Córdoba","Nacional","1999","","BERLINA 3 PTAS","37","RENAULT","DS","CLIO MTV","1","Privado","Física","VILLA ALLENDE","CORDOBA","Femenino","1990","ARGENTINA",100,"14","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-01-15","1998-05-28",4059,"CORDOBA Nº 16","Córdoba","Nacional","1998","","BERLINA 3 PTAS","37","RENAULT","CA","CLIO RL 3PTAS.","1","Privado","Física","CORDOBA","CORDOBA","Femenino","1976","ARGENTINA",100,"14","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-01-06","2000-05-29",4075,"CORDOBA Nº 22","Córdoba","Nacional","2000","","SEDAN","08","CHEVROLET","77","CORSA 3 DOOR WIND 1.6 MPFI","1","Privado","Física","CORDOBA","CORDOBA","Masculino","1989","ARGENTINA",100,"14","ARG"
