"tramite_tipo","tramite_fecha","fecha_inscripcion_inicial","registro_seccional_codigo","registro_seccional_descripcion","registro_seccional_provincia","automotor_origen","automotor_anio_modelo","automotor_tipo_codigo","automotor_tipo_descripcion","automotor_marca_codigo","automotor_marca_descripcion","automotor_modelo_codigo","automotor_modelo_descripcion","automotor_uso_codigo","automotor_uso_descripcion","titular_tipo_persona","titular_domicilio_localidad","titular_domicilio_provincia","titular_genero","titular_anio_nacimiento","titular_pais_nacimiento","titular_porcentaje_titularidad","titular_domicilio_provincia_id","titular_pais_nacimiento_id"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-04-05","1986-09-18",2055,"CAPITAL FEDERAL Nº 055","Ciudad Autónoma de Bs.As.","Nacional","1986","","SEMI-ACOPLADO","11","C.M.","02","RT3 A 13T","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","2011","No aplica",100,"02",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-04-05","2001-01-31",4045,"CORDOBA Nº 12","Córdoba","Nacional","2001","","SEDAN","08","CHEVROLET","61","CORSA 4 PTAS WIND 1.7 D","1","Privado","Física","CORDOBA","CORDOBA","Masculino","2001","ARGENTINA",100,"14","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-04-08","2002-08-15",1224,"MERLO Nº 3","Buenos Aires","Nacional","2002","","SEDAN","07","CITROEN","14","BERMUL2NAB","1","Privado","Física","MERLO","BUENOS AIRES","No identificado","1976","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-04-22","2007-11-21",1274,"SAN CLEMENTE DEL TUYU","Buenos Aires","Nacional","2007","","FURGON VIDRIADO C/AS","37","RENAULT","TF","KANGOO EXP GRAND CONFORT 1.9","1","Privado","Física","SAN CLEMENTE DEL TUYÚ","BUENOS AIRES","Masculino","1953","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-04-01","1994-05-13",4074,"CORDOBA Nº 21","Córdoba","Nacional","1994","","BERLINA 5 PTAS.","37","RENAULT","90","RENAULT 19 RN(BIC)","1","Privado","Física","CORDOBA","CORDOBA","Masculino","1968","ARGENTINA",100,"14","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-04-01","1997-12-29",2092,"CAPITAL FEDERAL Nº 092","Ciudad Autónoma de Bs.As.","Nacional","1997","","BERLINA 5 PTAS.","37","RENAULT","BC","CLIO RT 5PTAS.AA.DA.","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Femenino","1992","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-04-07","1988-08-09",1174,"LA MATANZA Nº 07","Buenos Aires","Nacional","1988","","BERLINA 5 PTAS","37","RENAULT","20","RENAULT 11 TS","1","Privado","Física","SAN JUSTO","BUENOS AIRES","Femenino","1993","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-04-05","1980-10-15",21015,"ROSARIO Nº 03","Santa Fe","Importado","1980","","PICK UP 2 PUERTAS","","DATSUN","","KPL720TC","1","Privado","Física","ROSARIO","SANTA FE","Masculino","1944","ARGENTINA",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-04-04","1988-07-05",1065,"MORON Nº 02","Buenos Aires","Nacional","1988","","CHASIS C/CABINA","29","MERCEDES BENZ","19","LO1114/51FA","1","Privado","Física","MORÓN","BUENOS AIRES","No identificado","1988","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-04-11","1999-07-23",1107,"LANUS Nº 2","Buenos Aires","Nacional","1999","","BERLINA 3 PTAS.","37","RENAULT","EL","CLIO RL DIESEL 3 PTAS DA","1","Privado","Física","VILLA DIAMANTE","BUENOS AIRES","No identificado","1987","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-04-06","1998-08-13",1160,"SAN MARTIN Nº 4","Buenos Aires","Nacional","1998","","RURAL 4 PTAS","19","FORD","67","ESCORT RURAL LX 1.8 N45B","1","Privado","Física","SAN MARTIN","BUENOS AIRES","Masculino","1977","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-04-22","1992-01-13",21043,"ROSARIO Nº 08","Santa Fe","Nacional","1992","","COUPE 2 PUERTAS","37","RENAULT","52","RENAULT FUEGO MAX","1","Privado","Física","ROSARIO","SANTA FE","Masculino","1979","ARGENTINA",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-04-06","2000-09-29",1113,"SAN VICENTE","Buenos Aires","Nacional","2000","","SEDAN","08","CHEVROLET","77","CORSA 3 PTAS WIND 1.6 MPFI","1","Privado","Física","SAN VICENTE","BUENOS AIRES","Masculino","1988","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-04-22","2000-09-01",1163,"MAR DEL PLATA Nº 05","Buenos Aires","Nacional","2000","","SEDAN","08","CHEVROLET","77","CORSA 3 DOOR WIND 1.6 MPFI","1","Privado","Física","MAR DEL PLATA","BUENOS AIRES","Masculino","1973","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-04-27","2005-06-28",15001,"NEUQUEN Nº 1","Neuquén","Nacional","2005","","FURGON 600","34","PEUGEOT","EP","PARTNER FURGON D PLC PRESENCE","1","Privado","Física","NEUQUEN CAPITAL","NEUQUEN","Masculino","1989","CHINA",100,"58","CHN"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-04-22","1995-01-13",21050,"ROSARIO Nº 12","Santa Fe","Nacional","1995","","BERLINA 5 PUERTAS","37","RENAULT","AH","RENAULT 19 RN INYEC.(BIC)","1","Privado","Física","ROSARIO","SANTA FE","Femenino","1963","ARGENTINA",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-04-25","2001-10-16",1053,"LOMAS DE ZAMORA Nº 1","Buenos Aires","Nacional","2001","","FURGON VIDRIADO C/ ASIENTOS","37","RENAULT","EF","KANGOO RL EXPRESS DIE DA","1","Privado","Física","LOMAS DE ZAMORA","BUENOS AIRES","Femenino","1968","ARGENTINA",50,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-04-28","2000-11-01",1113,"SAN VICENTE","Buenos Aires","Nacional","2000","","PICK UP","19","FORD","KM","RANGER XLT C/C 4X4 D","1","Privado","Física","GUERNICA","BUENOS AIRES","Masculino","1951","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-04-19","2008-05-20",1174,"LA MATANZA Nº 07","Buenos Aires","Nacional","2008","","FOURGON COURT TYPE 600","07","CITROEN","20","BERLINGO FURGON 1.9D FULL","1","Privado","Física","VILLA INSUPERABLE","BUENOS AIRES","Masculino","1947","ITALIA",100,"06","ITA"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-04-28","2008-09-12",1204,"MALVINAS ARGENTINAS Nº 2 (EX. SAN MIGUEL NRO. 5)","Buenos Aires","Nacional","2008","","FURGON VIDRIADO C/ASIENTOS","34","PEUGEOT","DT","PARTNER FURGON D PLC CONFORT","1","Privado","Física","LOS POLVORINES","BUENOS AIRES","No identificado","1998","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-04-21","1993-02-24",13016,"MENDOZA Nº 10","Mendoza","Nacional","1993","","BERLINA 5 PTAS","37","RENAULT","20","RENAULT 11 TS","1","Privado","Física","EL ZAPALLAR","MENDOZA","Masculino","1997","ARGENTINA",100,"50","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-04-22","1997-12-16",1062,"MERLO Nº 1","Buenos Aires","Importado","1997","","FURGON VIDRIADO","104","PEUGEOT","183","BOXER 270 CD","1","Privado","Física","PONTEVEDRA","BUENOS AIRES","Masculino","1962","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-04-19","2008-08-27",1074,"PILAR Nº 1","Buenos Aires","Nacional","2008","","FURGON COURT TYPE 600","07","CITROEN","20","BERLINGO FURGON 1.9 D FULL","1","Privado","Física","PILAR","BUENOS AIRES","Masculino","1981","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-04-21","1992-05-27",1115,"MORON Nº 01","Buenos Aires","Importado","1992","","CAMIONETA","","CHEVROLET","","C-20 CUSTOM DE LUXE","1","Privado","Física","MORON","BUENOS AIRES","No identificado","1971","No identificado",50,"06",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-04-28","1992-12-21",13029,"MENDOZA Nº 17","Mendoza","Importado","1992","","CAMIONETA","","TOYOTA","","HILUX YN106L-PRMRS","1","Privado","Física","J.NAZARENO GLLEN","MENDOZA","No identificado","1974","ARGENTINA",100,"50","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-04-29","1998-07-14",1178,"LA MATANZA Nº 08","Buenos Aires","Nacional","1998","","SEDAN","08","CHEVROLET","52","CORSA GL 1.6 4D WORLD CUP","1","Privado","Física","RAFAEL CASTILLO","BUENOS AIRES","Masculino","1974","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-04-19","1994-04-20",1136,"ADROGUE Nº 2","Buenos Aires","Nacional","1994","","BERLINA 5 PTAS.","37","RENAULT","90","RENAULT 19 RN (BIC)","1","Privado","Física","Bº VIPERMU CLAYPOLE PDO DE A. BROWN","BUENOS AIRES","Femenino","1956","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-04-22","1992-06-22",1178,"LA MATANZA Nº 08","Buenos Aires","Nacional","1992","","BERLINA 5 PTAS","37","RENAULT","20","11 TS","1","Privado","Física","GREGORIO DE LAFERRERE","BUENOS AIRES","Masculino","1957","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-04-19","2000-06-15",1319,"LA MATANZA Nº 15","Buenos Aires","Nacional","2000","99","FURGON VID. C/ASIENTOS","37","RENAULT","EE","KANGOO RL EXPRESS DIE DA AA","1","Privado","Física","ISIDRO CASANOVA","BUENOS AIRES","Masculino","1983","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-04-11","2007-12-27",1178,"LA MATANZA Nº 08","Buenos Aires","Nacional","2007","99","FURGON VIDRIADO C/ASIENTOS","34","PEUGEOT","DT","PARTNER FURGON D PLC CONFORT","1","Privado","Física","GREGORIO DE LAFERRERE","BUENOS AIRES","Masculino","1986","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-04-13","2017-07-26",1226,"LA MATANZA Nº 09","Buenos Aires","Nacional","2017","94","TRACTOR C/ CABINA DORMITORIO","29","MERCEDES BENZ","FR","695 VERSION 1735 45","1","Privado","Jurídica","GONZALEZ CATAN","BUENOS AIRES","No aplica","2016","No aplica",100,"06",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-04-26","2021-10-26",1130,"GENERAL RODRIGUEZ Nº 1","Buenos Aires","Nacional","2021","94","TRACTOR C/ CABINA DORMITORIO","67","IVECO","FB","460S36TLA14","1","Privado","Jurídica","GENERAL RODRÍGUEZ","BUENOS AIRES","No aplica","2003","No aplica",100,"06",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-04-12","2010-11-04",1239,"QUILMES Nº 8","Buenos Aires","Protocolo 21","2010","92","TRACTOR C/CABINA DORMITORIO","092","MERCEDES BENZ","893","AXOR 2035 S","1","Privado","Jurídica","QUILMES","BUENOS AIRES","No aplica","2011","No aplica",100,"06",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-04-21","2018-02-16",2074,"CAPITAL FEDERAL Nº 074","Ciudad Autónoma de Bs.As.","Protocolo 21","2018","92","TRACTOR C/CABINA DORMITORIO","120","SCANIA","547","R400 A4X2","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","2013","No aplica",100,"02",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-04-01","2012-01-09",1160,"SAN MARTIN Nº 4","Buenos Aires","Protocolo 21","2012","92","TRACTOR C/CABINA DOR","092","MERCEDES BENZ","967","ATEGO 1725 S","1","Privado","Jurídica","JOSE LEON SUAREZ","BUENOS AIRES","No aplica","2002","No aplica",100,"06",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-04-27","2015-09-10",13026,"SAN RAFAEL Nº 3","Mendoza","Protocolo 21","2015","92","TRACTOR C/CABINA DORMITORIO","047","FORD","166","CARGO 1722","1","Privado","Física","RAMA CAÍDA","MENDOZA","Masculino","1960","ARGENTINA",100,"50","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-04-04","2007-07-06",1252,"QUILMES Nº 5 (EX 9)","Buenos Aires","Nacional","2007","90","MINIBUS","29","MERCEDES BENZ","BP","SPRINTER 413 CDI/C 4025","1","Privado","Física","QUILMES","BUENOS AIRES","Masculino","1963","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-04-25","1994-03-09",4078,"CORDOBA Nº 24","Córdoba","Nacional","1994","90","MINIBUS","37","RENAULT","86","RENAULT TRAFIC","1","Privado","Física","CORDOBA","CORDOBA","Femenino","1957","ARGENTINA",100,"14","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-04-13","2006-04-06",14003,"OBERA Nº 1","Misiones","Nacional","2006","90","MINIBUS","29","MERCEDES BENZ","BP","SPRINTER 413 CDI/C 4025","1","Privado","Física","OBERÁ","MISIONES","Masculino","1976","ARGENTINA",100,"54","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-04-11","2020-11-24",16001,"CIPOLLETTI Nº 1","Río Negro","Importado","2017","84","ARENERO","D85","GAMMA","039","ZFORCE 550 EX","1","Privado","Física","CIPOLLETTI","RIO NEGRO","Masculino","1999","ARGENTINA",100,"62","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-04-26","2010-06-18",1224,"MERLO Nº 3","Buenos Aires","Importado","2010","82","PICK-UP CABINA DOBLE","102","NISSAN","552","FRONTIER NP300","1","Privado","Física","SAN ANTONIO DE PADUA","BUENOS AIRES","Femenino","1954","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-04-06","2016-07-27",4069,"RIO CEBALLOS","Córdoba","Protocolo 21","2016","82","PICK-UP CABINA DOBLE","044","FIAT","714","STRADA ADVENTURE 1.6","1","Privado","Jurídica","RIO CEBALLOS","CORDOBA","No aplica","2011","No aplica",100,"14",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-04-01","2020-05-27",1218,"MORON Nº 04 (EX. MORON Nº 9)","Buenos Aires","Protocolo 21","2020","82","PICK-UP CABINA DOBLE","112","RENAULT","A32","DUSTER OROCH DYNAMIQUE 2.0","1","Privado","Física","CASTELAR","BUENOS AIRES","Masculino","1969","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-04-25","2016-07-05",1234,"ADROGUE Nº 4","Buenos Aires","Protocolo 21","2016","82","PICK-UP CABINA DOBLE","044","FIAT","845","TORO VOLCANO 2.0 16V 4X4","1","Privado","Física","CLAYPOLE","BUENOS AIRES","Masculino","1982","ARGENTINA",100,"06","ARG"
"COMUNICACIÓN DE RECUPERO","2022-04-28","2016-10-18",1273,"MORENO Nº 4","Buenos Aires","Protocolo 21","2016","82","PICK-UP CABINA DOBLE","044","FIAT","843","TORO FREEDOM 2.0 16V 4X2","1","Privado","Física","MORENO","BUENOS AIRES","Masculino","1983","PARAGUAY",100,"06","PRY"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-04-04","2011-03-11",1316,"JOSE C. PAZ Nº 3","Buenos Aires","Protocolo 21","2010","82","PICK-UP CABINA DOBLE","024","CHEVROLET","487","S10 2.8TDI STD 4X2 ELECTRONIC","1","Privado","Física","JOSE C. PAZ","BUENOS AIRES","Masculino","1956","PARAGUAY",50,"06","PRY"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-04-05","2010-06-11",1210,"ESTEBAN ECHEVERRIA Nº 3","Buenos Aires","Protocolo 21","2010","82","PICK-UP CABINA DOBLE","093","MITSUBISHI","457","L200 OUTDOOR HPE","1","Privado","Física","MONTE GRANDE","BUENOS AIRES","Masculino","1993","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-04-07","2018-01-12",1278,"ZARATE Nº 3","Buenos Aires","Protocolo 21","2018","82","PICK-UP CABINA DOBLE","044","FIAT","843","TORO FREEDOM 2.0 16V 4X2","1","Privado","Física","ZARATE","BUENOS AIRES","Masculino","1967","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-04-19","2015-05-07",1253,"LA PLATA Nº 13","Buenos Aires","Protocolo 21","2015","82","PICK-UP CABINA DOBLE","044","FIAT","787","STRADA WORKING 1.4 8V","1","Privado","Física","LA PLATA","BUENOS AIRES","Masculino","1983","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-04-26","2018-02-15",1218,"MORON Nº 04 (EX. MORON Nº 9)","Buenos Aires","Importado","2018","82","PICK-UP CABINA DOBLE","102","NISSAN","688","NP300 FRONTIER LE 4X2 DIESEL","1","Privado","Física","CASTELAR","BUENOS AIRES","Masculino","1970","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-04-07","2017-06-16",1240,"JOSE C. PAZ Nº 1","Buenos Aires","Protocolo 21","2017","82","PICK-UP CABINA DOBLE","112","RENAULT","A25","DUSTER OROCH PRIVILEGE 2.0","1","Privado","Física","JOSE C. PAZ","BUENOS AIRES","Masculino","1962","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-04-12","2016-05-03",2043,"CAPITAL FEDERAL Nº 043","Ciudad Autónoma de Bs.As.","Protocolo 21","2016","82","PICK-UP CABINA DOBLE","112","RENAULT","A32","DUSTER OROCH DYNAMIQUE 2.0","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Femenino","1988","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-04-26","2014-01-30",1173,"BERAZATEGUI Nº 2","Buenos Aires","Protocolo 21","2014","82","PICK-UP CABINA DOBLE","044","FIAT","714","STRADA ADVENTURE 1.6","1","Privado","Física","BERAZATEGUI","BUENOS AIRES","Masculino","1982","ARGENTINA",100,"06","ARG"
