"tramite_tipo","tramite_fecha","fecha_inscripcion_inicial","registro_seccional_codigo","registro_seccional_descripcion","registro_seccional_provincia","automotor_origen","automotor_anio_modelo","automotor_tipo_codigo","automotor_tipo_descripcion","automotor_marca_codigo","automotor_marca_descripcion","automotor_modelo_codigo","automotor_modelo_descripcion","automotor_uso_codigo","automotor_uso_descripcion","titular_tipo_persona","titular_domicilio_localidad","titular_domicilio_provincia","titular_genero","titular_anio_nacimiento","titular_pais_nacimiento","titular_porcentaje_titularidad","titular_domicilio_provincia_id","titular_pais_nacimiento_id"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-08-09","2022-02-18",1269,"LA MATANZA Nº 12","Buenos Aires","Nacional","2022","99","FURGON VIDRIADO C/ASI","37","RENAULT","3B","KANGOO II EXPRESS CONFORT 1.6 SCE","1","Privado","Física","VILLA CELINA","BUENOS AIRES","Masculino","1983","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-08-18","2011-11-09",1290,"LA MATANZA Nº 13","Buenos Aires","Nacional","2011","99","FURGON CON ASIENTOS","34","PEUGEOT","KG","PARTNER CONFORT 1.6 HDI","1","Privado","Física","VILLA LUZURIAGA","BUENOS AIRES","Masculino","1981","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-08-11","2015-06-29",4020,"VICUÑA MACKENNA","Córdoba","Nacional","2015","94","TRACTOR C/ CABINA DORMITORIO","29","MERCEDES BENZ","EP","BMO 695 VERSION ATRON 1634 S 45","1","Privado","Física","VICUÑA MACKENNA","CORDOBA","Masculino","1970","ARGENTINA",100,"14","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-08-05","2014-05-26",21020,"SAN JORGE Nº 1","Santa Fe","Nacional","2014","93","CHASIS C/CAB. DORM.","29","MERCEDES BENZ","EP","BMO 695 VERSION ATRON 1634 S 45","1","Privado","Física","SAN JORGE","SANTA FE","Masculino","1959","ARGENTINA",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-08-02","2011-08-16",24001,"RIO GRANDE Nº 1","Tierra del Fuego","Protocolo 21","2011","92","TRACTOR C/CABINA DOR","120","SCANIA","313","G340 A4X2","1","Privado","Física","RÍO GRANDE","T.DEL FUEGO","Masculino","1951","ARGENTINA",100,"94","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-08-01","2021-08-09",2081,"CAPITAL FEDERAL Nº 081","Ciudad Autónoma de Bs.As.","Protocolo 21","2021","92","TRACTOR C/CABINA DORMITORIO","092","MERCEDES BENZ","D32","AXOR 2544 LS","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","2005","No aplica",100,"02",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-08-04","2017-02-06",5012,"ALVEAR","Corrientes","Protocolo 21","2017","91","CHASIS C/CABINA DORMITORIO","136","VOLKSWAGEN","566","17.280 LR","1","Privado","Jurídica","LA CRUZ","CORRIENTES","No aplica","2008","No aplica",100,"18",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-08-10","2015-05-05",21054,"ARROYO SECO Nº 2","Santa Fe","Protocolo 21","2015","91","CHASIS C/CABINA DORMITORIO","047","FORD","166","CARGO 1722","1","Privado","Física","ARROYO SECO","SANTA FE","Masculino","1951","ARGENTINA",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-08-18","2015-02-10",1043,"LA PLATA Nº 01","Buenos Aires","Nacional","2015","90","MINIBUS (O MICROOMNIBUS)","29","MERCEDES BENZ","DJ","SPRINTER 415 CDI-C 3665 TE","1","Privado","Física","QUILMES","BUENOS AIRES","Masculino","1999","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-08-18","2014-07-07",1210,"ESTEBAN ECHEVERRIA Nº 3","Buenos Aires","Protocolo 21","2014","82","PICK-UP CABINA DOBLE","044","FIAT","787","STRADA WORKING 1.4 8V","1","Privado","Física","9 DE ABRIL","BUENOS AIRES","Femenino","1982","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-08-29","2013-01-18",1127,"LA PLATA Nº 05","Buenos Aires","Protocolo 21","2013","82","PICK-UP CABINA DOBLE","024","CHEVROLET","582","S10 2.8TD 4X4 LS","1","Privado","Física","LA PLATA","BUENOS AIRES","Masculino","1946","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-08-08","2013-08-23",1223,"EZEIZA Nº 1 (EX. ESTEBAN ECHEVERRIA NO 4)","Buenos Aires","Protocolo 21","2013","82","PICK-UP CABINA DOBLE","024","CHEVROLET","583","S10 2.8TD 4X4 LT","1","Privado","Física","CANNING","BUENOS AIRES","No identificado","1968","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-08-03","2019-01-07",1148,"LOMAS DE ZAMORA Nº 4","Buenos Aires","Protocolo 21","2019","82","PICK-UP CABINA DOBLE","044","FIAT","902","TORO FREEDOM 1.8 16V 4X2 AT6","1","Privado","Física","TEMPERLEY","BUENOS AIRES","Masculino","1950","ARGENTINA",50,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-08-12","2022-04-21",1251,"LANUS Nº 8","Buenos Aires","Protocolo 21","2022","82","PICK-UP CABINA DOBLE","044","FIAT","932","TORO VOLCANO 2.0 CD AT9 4X4","1","Privado","Física","LANUS OESTE","BUENOS AIRES","Masculino","1959","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-08-29","2017-02-14",1227,"LA MATANZA Nº 10","Buenos Aires","Protocolo 21","2017","82","PICK-UP CABINA DOBLE","024","CHEVROLET","678","S10 CD 2.8 TD 4X2 HC","1","Privado","Física","GREGORIO DE LAFERRERE","BUENOS AIRES","Masculino","1972","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-08-26","2013-01-09",1165,"SAN FERNANDO Nº 2","Buenos Aires","Protocolo 21","2013","82","PICK-UP CABINA DOBLE","044","FIAT","787","STRADA WORKING 1.4 8V","1","Privado","Física","SAN FERNANDO","BUENOS AIRES","Masculino","1993","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-08-17","2017-02-23",1045,"LA PLATA Nº 03","Buenos Aires","Protocolo 21","2017","82","PICK-UP CABINA DOBLE","024","CHEVROLET","579","S10 2.8TD 4X2 LS","1","Privado","Física","LA PLATA","BUENOS AIRES","Masculino","1982","ARGENTINA",100,"06","ARG"
