"tramite_tipo","tramite_fecha","fecha_inscripcion_inicial","registro_seccional_codigo","registro_seccional_descripcion","registro_seccional_provincia","automotor_origen","automotor_anio_modelo","automotor_tipo_codigo","automotor_tipo_descripcion","automotor_marca_codigo","automotor_marca_descripcion","automotor_modelo_codigo","automotor_modelo_descripcion","automotor_uso_codigo","automotor_uso_descripcion","titular_tipo_persona","titular_domicilio_localidad","titular_domicilio_provincia","titular_genero","titular_anio_nacimiento","titular_pais_nacimiento","titular_porcentaje_titularidad","titular_domicilio_provincia_id","titular_pais_nacimiento_id"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-05-24","2000-04-13",1146,"MERLO Nº 2","Buenos Aires","Nacional","2000","","BERLINA 4 PTAS.","37","RENAULT","CW","RENAULT 19 RE DIESEL","1","Privado","Física","LIBERTAD-MERLO","BUENOS AIRES","No identificado","1982","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-05-26","2001-01-05",1233,"LANUS Nº 7","Buenos Aires","Nacional","2001","","SEDAN 4 PUERTAS","08","CHEVROLET","67","CORSA 4 PUERTAS GL 1.7 DIESEL A","1","Privado","Física","LANUS ESTE","BUENOS AIRES","Masculino","1998","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-05-20","2008-11-27",1158,"TRES DE FEBRERO Nº 3","Buenos Aires","Nacional","2008","","FURGON 600","34","PEUGEOT","GH","PARTNER FURGON 1.4 N PLC CONFORT","1","Privado","Física","CIUDADELA","BUENOS AIRES","Femenino","1970","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-05-09","2010-07-26",1202,"MAR DEL PLATA Nº 09","Buenos Aires","Nacional","2010","","FURGON 800","34","PEUGEOT","KG","PARTNER CONFORT 1.6 HDI","1","Privado","Física","MAR DEL PLATA","BUENOS AIRES","Femenino","1976","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-05-06","1993-01-14",1145,"QUILMES Nº 4","Buenos Aires","Nacional","1993","","FURGON LARGO","37","RENAULT","86","RENAULT TRAFIC","1","Privado","Física","QUILMES","BUENOS AIRES","Masculino","1956","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-05-12","1992-10-07",1227,"LA MATANZA Nº 10","Buenos Aires","Nacional","1992","","BERLINA 5 PTAS.","37","RENAULT","20","RENAULT 11 TS","1","Privado","Física","LAFERRERE-LA MATANZA","BUENOS AIRES","Masculino","1964","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-05-11","1998-08-24",1227,"LA MATANZA Nº 10","Buenos Aires","Nacional","1998","","COMBI 3550","29","MERCEDES BENZ","93","SPRINTER 310 D/C3550","1","Privado","Física","LAFERRERE","BUENOS AIRES","No identificado","1973","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-05-06","1998-02-06",1150,"AVELLANEDA Nº 3","Buenos Aires","Nacional","1998","","BERLINA 4 PTAS","37","RENAULT","CJ","MEGANE RT TRIC ABCP","1","Privado","Física","AVELLANEDA","BUENOS AIRES","Masculino","1960","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-05-09","2004-08-24",1158,"TRES DE FEBRERO Nº 3","Buenos Aires","Nacional","2004","","FURGON VIDRIADO C/AS","37","RENAULT","KJ","KANGOO RL EXPRESS DIE 1PCL","1","Privado","Física","SAENZ PEÑA","BUENOS AIRES","Femenino","1986","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-05-26","2004-08-11",1135,"LANUS Nº 4","Buenos Aires","Protocolo 21","2004","","TRANSPORTE DE CARGA","047","FORD","170","F-4000 D","1","Privado","Jurídica","LANUS ESTE","BUENOS AIRES","No aplica","1998","No aplica",100,"06",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-05-04","2001-01-04",1237,"LOMAS DE ZAMORA Nº 7","Buenos Aires","Importado","2001","","FURGON","104","PEUGEOT","134","BOXER FT 320M 2.8D","1","Privado","Física","BANFIELD","BUENOS AIRES","Masculino","1977","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-05-09","2011-05-09",8027,"PARANA Nº 5","Entre Ríos","Nacional","2011","","ACOPLADO VOLCADOR","99","CORMETAL","AC","AC-3-8750-CH86B","1","Privado","Jurídica","PARANA","ENTRE RIOS","No aplica","1994","No aplica",100,"30",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-05-17","1995-08-03",1189,"FLORENCIO VARELA Nº 2","Buenos Aires","Nacional","1995","","BERLINA 5 PTAS.","37","RENAULT","AH","19 RN INYECCION BIC.","1","Privado","Física","FLORENCIO VARELA","BUENOS AIRES","Masculino","1994","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-05-09","2000-10-31",1216,"QUILMES Nº 7","Buenos Aires","Nacional","2000","","BERLINA 4 PTAS.","37","RENAULT","EW","MEGANE RN TRI AA 16V F2","1","Privado","Física","QUILMES","BUENOS AIRES","Masculino","1967","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-05-05","1998-07-02",1226,"LA MATANZA Nº 09","Buenos Aires","Nacional","1998","","SEDAN","08","CHEVROLET","52","CORSA GL 1.6 MPFI 4P C/AA","1","Privado","Física","VIRREY DEL PINO","BUENOS AIRES","Femenino","1976","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-05-09","1999-11-23",1192,"MORON Nº 07","Buenos Aires","Importado","1999","","FURGON VIDRIADO","047","FORD","224","TRANSIT 120 S","1","Privado","Física","CASTELAR","BUENOS AIRES","Masculino","1948","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-05-03","2006-01-02",1104,"BERAZATEGUI Nº 1","Buenos Aires","Nacional","2006","","FURGON VIDRIDADO C/A","37","RENAULT","KJ","KANGOO RL EXPRESS DIE 1 PCL","1","Privado","Física","EL PATO","BUENOS AIRES","Femenino","1979","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-05-16","1995-05-29",1233,"LANUS Nº 7","Buenos Aires","Importado","1995","","VAN","047","FORD","172","WINDSTAR GL","1","Privado","Física","LANÚS OESTE","BUENOS AIRES","No identificado","1983","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-05-23","1977-02-08",1218,"MORON Nº 04 (EX. MORON Nº 9)","Buenos Aires","Nacional","","","RURAL 4  PUERTAS","37","RENAULT","08","RENAULT 12 BREAK","1","Privado","Física","CASTELAR","BUENOS AIRES","Masculino","1976","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-05-12","2010-07-22",1226,"LA MATANZA Nº 09","Buenos Aires","Nacional","2010","","UTILITARIO","08","CHEVROLET","CW","CLASSIC 3 PTAS CARGO 1.4N","1","Privado","Física","GONZALEZ CATAN","BUENOS AIRES","No identificado","1978","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-05-30","2000-10-30",1216,"QUILMES Nº 7","Buenos Aires","Nacional","2000","","3 PTAS","08","CHEVROLET","78","CORSA GL 1.6 MPFI 3P(AA+DP)","1","Privado","Física","QUILMES","BUENOS AIRES","Femenino","1968","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-05-06","1995-05-26",1105,"CAMPANA Nº 1","Buenos Aires","Nacional","1995","","BERLINA 5 PUERTAS","37","RENAULT","AH","RENAULT 19 RN INYEC.(BIC)","1","Privado","Física","CAMPANA","BUENOS AIRES","No identificado","1990","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-05-12","2000-10-17",1058,"MAR DEL PLATA Nº 01","Buenos Aires","Nacional","2000","","SEDAN","08","CHEVROLET","57","CORSA 4 PUERTAS WIND 1.6 MPFI","1","Privado","Física","MAR DEL PLATA","BUENOS AIRES","Masculino","1989","BRASIL",100,"06","BRA"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-05-31","1992-05-18",1273,"MORENO Nº 4","Buenos Aires","Importado","1992","","SEDAN","","HONDA","","CIVIC EX","1","Privado","Física","MORENO","BUENOS AIRES","No identificado","1974","No identificado",100,"06",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-05-10","1995-04-26",1259,"SAN MARTIN Nº 8","Buenos Aires","Importado","1995","","AUTOMOVIL","127","SUZUKI","246","SWIFT GL SF413NL","1","Privado","Física","Bº LIBERTAODR","BUENOS AIRES","Masculino","1962","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-05-26","1993-04-05",1259,"SAN MARTIN Nº 8","Buenos Aires","Importado","1993","","CAMIONETA","047","FORD","065","EXPLORER XLT 941A","1","Privado","Física","VILLA BONICH","BUENOS AIRES","Masculino","1986","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-05-03","1996-03-04",1289,"QUILMES Nº 9","Buenos Aires","Nacional","1996","","BERLINA 5 PTAS.","37","RENAULT","AH","RENAULT 19 RN INYEC. (BIC)","1","Privado","Física","QUILMES","BUENOS AIRES","No identificado","1981","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-05-26","2010-06-30",1270,"TIGRE Nº 5","Buenos Aires","Nacional","2010","","FURGON 800","34","PEUGEOT","KF","PARTNER PRESENCE PLC 1.6 HDI","1","Privado","Física","EL TALAR","BUENOS AIRES","No identificado","1975","ARGENTINA",100,"06","ARG"
"COMUNICACIÓN DE RECUPERO","2022-05-20","2010-12-06",2006,"CAPITAL FEDERAL Nº 006","Ciudad Autónoma de Bs.As.","Nacional","2010","","FURGON 800","34","PEUGEOT","KE","PARTNER CONFORT 1.4","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","2014","No aplica",100,"02",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-05-31","1997-03-11",1278,"ZARATE Nº 3","Buenos Aires","Nacional","1997","","BERLINA 3PTAS","37","RENAULT","00","CLIO RN 3 PTAS AA","1","Privado","Física","ZARATE","BUENOS AIRES","Masculino","1980","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-05-09","2001-03-06",1258,"AVELLANEDA Nº 7","Buenos Aires","Nacional","2001","","FURGON VIDRIADO","34","PEUGEOT","07","PARFUD6PL","1","Privado","Física","WILDE","BUENOS AIRES","Masculino","1976","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-05-09","2007-11-14",2081,"CAPITAL FEDERAL Nº 081","Ciudad Autónoma de Bs.As.","Nacional","2007","","FURGON 600","34","PEUGEOT","DT","PARTNER FURGON D PLC CONFORT","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1989","No aplica",100,"02",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-05-09","2000-06-30",21070,"ROSARIO Nº 18","Santa Fe","Nacional","2000","","SEDAN","08","CHEVROLET","76","CORSA WIND 1.7 DIESEL - 3P","1","Privado","Física","ROSARIO","SANTA FE","Masculino","1981","ARGENTINA",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-05-12","1997-01-02",4035,"CORDOBA Nº 05","Córdoba","Nacional","1997","","BERLINA","37","RENAULT","BB","CLIO RT 5PTAS.","1","Privado","Física","CORDOBA","CORDOBA","Masculino","2003","ARGENTINA",100,"14","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-05-13","1999-05-19",1273,"MORENO Nº 4","Buenos Aires","Protocolo 21","1999","","FURGON VIDR C/ASIENTO","044","FIAT","300","FIORINO 1.7 DIESEL","1","Privado","Física","FCO.ALVAREZ","BUENOS AIRES","Masculino","1977","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-05-11","2006-07-21",1273,"MORENO Nº 4","Buenos Aires","Nacional","2006","","FOURGON COURT TYPE 6","07","CITROEN","39","BERLINGO FURGON 1.9D PLC","1","Privado","Física","TRUJUI","BUENOS AIRES","No identificado","1998","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-05-13","1994-03-21",21058,"ROSARIO Nº 15","Santa Fe","Nacional","1994","","BERLINA 56 PTAS.","37","RENAULT","90","RENAULT 19 RN -BIC-","1","Privado","Física","ROSARIO","SANTA FE","Femenino","1989","ARGENTINA",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-05-23","1995-02-03",2088,"CAPITAL FEDERAL Nº 088","Ciudad Autónoma de Bs.As.","Nacional","1995","","CHASIS C/CABINA P/CAMION","29","MERCEDES BENZ","50","L 1215/48","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1953","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-05-26","1984-11-20",2089,"CAPITAL FEDERAL Nº 089","Ciudad Autónoma de Bs.As.","Nacional","1984","","RURAL 4 PUERTAS","37","RENAULT","12","RENAULT 18 GTX BREAK","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Femenino","1945","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-05-24","1995-08-11",1269,"LA MATANZA Nº 12","Buenos Aires","Nacional","1995","","TRANSPORTE DE CARGA","19","FORD","15","F-100 NAFTA","1","Privado","Física","SAN JUSTO","BUENOS AIRES","Masculino","1965","PERU",100,"06",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-05-11","2005-11-08",1264,"ADROGUE Nº 5","Buenos Aires","Nacional","2005","","FURGON 600","34","PEUGEOT","DK","PARTNER FURGON 1.4 N","1","Privado","Física","LONGCHAMPS","BUENOS AIRES","Masculino","1988","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-05-02","2000-03-30",1251,"LANUS Nº 8","Buenos Aires","Nacional","2000","","FURGON VIDR.C/ASIENT","34","PEUGEOT","AE","PARTNER AAPL","1","Privado","Física","LANUS OESTE","BUENOS AIRES","Masculino","1981","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-05-04","2000-08-24",1319,"LA MATANZA Nº 15","Buenos Aires","Nacional","2000","","RURAL 3 PTAS","07","CITROEN","06","BERLINGO DPL","1","Privado","Física","ISIDRO CASANOVA","BUENOS AIRES","Masculino","1998","ARGENTINA",100,"06","ARG"
"COMUNICACIÓN DE RECUPERO","2022-05-19","2001-10-25",2061,"CAPITAL FEDERAL Nº 061","Ciudad Autónoma de Bs.As.","Nacional","2000","","FURGON VIDRIADO C/AS","37","RENAULT","EM","KANGOO RL EXPRESS","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1977","No aplica",100,"02",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-05-24","2007-03-05",1253,"LA PLATA Nº 13","Buenos Aires","Protocolo 21","2007","","PICK UP CABINA Y MED","044","FIAT","650","STRADA ADVENTURE 1.7TD","1","Privado","Física","LA PLATA","BUENOS AIRES","Masculino","1972","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-05-06","2011-06-08",1300,"SAN MARTIN Nº 9","Buenos Aires","Nacional","2011","","FAMILIAR","34","PEUGEOT","KG","PARTNER CONFORT 1.6 HDI","1","Privado","Física","LOMA HERMOSA","BUENOS AIRES","Masculino","1997","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-05-10","2003-07-17",2010,"CAPITAL FEDERAL Nº 010","Ciudad Autónoma de Bs.As.","Nacional","2003","","FURGON VIDRIADO C/ASIENTOS","34","PEUGEOT","DB","PARTNER FURGON 1.9 PLC","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1981","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-05-19","1998-10-06",21015,"ROSARIO Nº 03","Santa Fe","Nacional","1998","","BERLINA 3 PUERTAS","37","RENAULT","CC","CLIO RL DIESEL 3 PTAS.","1","Privado","Física","ROSARIO","SANTA FE","Masculino","1998","ARGENTINA",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-05-30","1999-04-12",2016,"CAPITAL FEDERAL Nº 016","Ciudad Autónoma de Bs.As.","Nacional","1999","","COMBI 3550","29","MERCEDES BENZ","93","SPRINTER 310D/C3550","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No identificado","1970","No identificado",100,"02",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-05-17","1995-03-08",1255,"LOMAS DE ZAMORA Nº 8","Buenos Aires","Nacional","1995","","FURGON LARGO","37","RENAULT","86","RENAULT TRAFIC","1","Privado","Física","BANFIELD","BUENOS AIRES","Masculino","1994","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-05-30","1999-11-29",2025,"CAPITAL FEDERAL Nº 025","Ciudad Autónoma de Bs.As.","Nacional","1999","","FURGON 3000","29","MERCEDES BENZ","90","SPRINTER 310D/F3000 /1999","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No identificado","1986","No identificado",100,"02",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-05-16","2006-12-28",1225,"SAN MARTIN Nº 7","Buenos Aires","Nacional","2006","99","FURGON VIDRIADO CON ASIENTOS","37","RENAULT","NP","KANGOO RL EXPRESS DIE 1PCL AA","1","Privado","Física","GRAL SAN MARTIN","BUENOS AIRES","No identificado","1960","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-05-05","2016-02-26",1269,"LA MATANZA Nº 12","Buenos Aires","Nacional","2016","99","FURGON VIDRIADO C/ASI","37","RENAULT","ZL","KANGOO PH3 CONFORT 1.6 1P","1","Privado","Física","VILLA MADERO","BUENOS AIRES","Femenino","1975","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-05-05","2021-11-04",1214,"ITUZAINGO Nº 1 (EX. MORON Nº 8)","Buenos Aires","Protocolo 21","2021","92","TRACTOR C/CABINA DORMITORIO","092","MERCEDES BENZ","D32","AXOR 2544 LS","1","Privado","Jurídica","ITUZAINGÓ","BUENOS AIRES","No aplica","2010","No aplica",100,"06",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-05-24","2011-02-04",2002,"CAPITAL FEDERAL Nº 002","Ciudad Autónoma de Bs.As.","Protocolo 21","2011","92","TRACTOR C/CABINA DOR","092","MERCEDES BENZ","759","LS-1634","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","2008","No aplica",100,"02",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-05-27","2017-08-02",1278,"ZARATE Nº 3","Buenos Aires","Protocolo 21","2017","92","TRACTOR C/CABINA DORMITORIO","092","MERCEDES BENZ","B51","ATEGO 1726 S","1","Privado","Jurídica","ZARATE","BUENOS AIRES","No aplica","2003","No aplica",100,"06",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-05-09","2017-08-31",8027,"PARANA Nº 5","Entre Ríos","Protocolo 21","2017","91","CHASIS C/CABINA DORMITORIO","120","SCANIA","451","G360 B4X2","1","Privado","Jurídica","PARANA","ENTRE RIOS","No aplica","1994","No aplica",100,"30",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-05-20","2018-05-23",1289,"QUILMES Nº 9","Buenos Aires","Protocolo 21","2018","91","CHASIS C/CABINA DORMITORIO","092","MERCEDES BENZ","B63","ATEGO 1726","1","Privado","Jurídica","EZPELETA","BUENOS AIRES","No aplica","2006","No aplica",100,"06",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-05-20","2011-10-19",4041,"CORDOBA Nº 09","Córdoba","Nacional","2011","90","MINIBUS","29","MERCEDES BENZ","BP","SPRINTER 413 CDI/C 4025","1","Privado","Física","CORDOBA","CORDOBA","Masculino","1974","ARGENTINA",100,"14","ARG"
"COMUNICACIÓN DE RECUPERO","2022-05-17","2016-04-27",1043,"LA PLATA Nº 01","Buenos Aires","Protocolo 21","2016","82","PICK-UP CABINA DOBLE","112","RENAULT","A39","DUSTER OROCH OUTSIDER PLUS 2.0","1","Privado","Jurídica","LA PLATA","BUENOS AIRES","No aplica","2000","No aplica",100,"06",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-05-12","2021-09-20",1256,"TRES DE FEBRERO Nº 6","Buenos Aires","Protocolo 21","2021","82","PICK-UP CABINA DOBLE","044","FIAT","926","STRADA FREEDOM 1.4 CD","1","Privado","Física","LOMA HERMOSA","BUENOS AIRES","Masculino","1964","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-05-17","2011-07-27",1098,"TRENQUE LAUQUEN Nº 1","Buenos Aires","Protocolo 21","2011","82","PICK-UP CABINA DOBLE","024","CHEVROLET","415","S10 2.8TDI DLX 4X2 ELECTRONIC CD","1","Privado","Jurídica","TRENQUE LAUQUEN","BUENOS AIRES","No aplica","1992","No aplica",100,"06",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-05-12","2016-01-04",1168,"MORON Nº 06","Buenos Aires","Protocolo 21","2016","82","PICK-UP CABINA DOBLE","024","CHEVROLET","682","S10 CD 2.8 TD 4X4 HC AT","1","Privado","Física","EL PALOMAR","BUENOS AIRES","Masculino","1978","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-05-24","2020-10-20",1181,"TRES DE FEBRERO Nº 4","Buenos Aires","Protocolo 21","2020","82","PICK-UP CABINA DOBLE","112","RENAULT","A39","DUSTER OROCH OUTSIDER PLUS 2.0","1","Privado","Física","CIUDADELA","BUENOS AIRES","Femenino","1964","ARGENTINA",50,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-05-24","2017-12-01",1158,"TRES DE FEBRERO Nº 3","Buenos Aires","Protocolo 21","2017","82","PICK-UP CABINA DOBLE","024","CHEVROLET","579","S10 2.8TD 4X2 LS","1","Privado","Física","CIUDADELA","BUENOS AIRES","No identificado","1982","ARGENTINA",100,"06","ARG"
