"tramite_tipo","tramite_fecha","fecha_inscripcion_inicial","registro_seccional_codigo","registro_seccional_descripcion","registro_seccional_provincia","automotor_origen","automotor_anio_modelo","automotor_tipo_codigo","automotor_tipo_descripcion","automotor_marca_codigo","automotor_marca_descripcion","automotor_modelo_codigo","automotor_modelo_descripcion","automotor_uso_codigo","automotor_uso_descripcion","titular_tipo_persona","titular_domicilio_localidad","titular_domicilio_provincia","titular_genero","titular_anio_nacimiento","titular_pais_nacimiento","titular_porcentaje_titularidad","titular_domicilio_provincia_id","titular_pais_nacimiento_id"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-10-14","1999-10-21",1064,"MORENO Nº 1","Buenos Aires","Nacional","1999","","SEDAN","08","CHEVROLET","57","CORSA 4 PUERTAS WIND 1.6 LTS","1","Privado","Física","MORENO","BUENOS AIRES","Masculino","1964","PARAGUAY",100,"06","PRY"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-10-09","2007-02-15",1123,"SAN MARTIN Nº 3","Buenos Aires","Nacional","2007","","FURGON 600","34","PEUGEOT","EP","PARTNER FURGON D PLC PRESENCE","1","Privado","Física","SAN MARTIN","BUENOS AIRES","Masculino","1994","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-10-01","2002-11-26",1141,"TIGRE Nº 2","Buenos Aires","Nacional","2002","","FURGON 600","34","PEUGEOT","BY","PAR FU N DA 600","1","Privado","Física","BENAVIDEZ","BUENOS AIRES","Masculino","1976","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-10-15","1997-10-20",1175,"LANUS Nº 5","Buenos Aires","Importado","1997","","FURGON VIDRIADO","104","PEUGEOT","130","BOXER 320M TURBO DIESEL","1","Privado","Física","REMEDIOS DE DE ESCALADA","BUENOS AIRES","Masculino","1985","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-10-06","1989-08-18",1177,"LOMAS DE ZAMORA Nº 6","Buenos Aires","Nacional","1989","","SEDAN","19","FORD","33","ESCORT","1","Privado","Física","LOMAS DE ZAMORA","BUENOS AIRES","Masculino","1942","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-10-21","2004-11-01",1178,"LA MATANZA Nº 08","Buenos Aires","Nacional","2004","","FURG.VIDR.C/ASIENTOS","37","RENAULT","NP","KANGOO RL EXPRESS DIE 1PCL AA","1","Privado","Física","RAFAEL CASTILLO","BUENOS AIRES","Masculino","1967","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-10-07","1995-06-02",1193,"LUJAN Nº 2","Buenos Aires","Nacional","1995","","FURGON VIDRIADO C/ASIENTOS","37","RENAULT","AW","RENAULT TRAFIC","1","Privado","Física","LUJÁN","BUENOS AIRES","Masculino","1972","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-10-28","1999-01-06",1209,"BERAZATEGUI Nº 3","Buenos Aires","Nacional","1999","","BERLINA 3 PUERTAS","37","RENAULT","DQ","CLIO RL DIESEL 3P AA/DA","1","Privado","Física","BERAZATEGUI","BUENOS AIRES","No identificado","1977","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-10-09","1999-03-16",1210,"ESTEBAN ECHEVERRIA Nº 3","Buenos Aires","Nacional","1999","","BERLINA 4 PTAS","37","RENAULT","CJ","MEGANE RT TRIC ABCP","1","Privado","Física","MONTE GRANDE","BUENOS AIRES","Masculino","1987","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-10-15","2000-05-19",1210,"ESTEBAN ECHEVERRIA Nº 3","Buenos Aires","Nacional","2000","","FURGON 3550","29","MERCEDES BENZ","AC","SPRINTER 312D/F3550 2000","1","Privado","Física","MONTE GRANDE","BUENOS AIRES","Masculino","1969","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-10-21","2004-05-28",1210,"ESTEBAN ECHEVERRIA Nº 3","Buenos Aires","Nacional","2004","","FURGON VIDRIADO C/AS","37","RENAULT","KJ","KANGOO RL EXPRESS DIE 1PCL","1","Privado","Física","MONTE GRANDE","BUENOS AIRES","Masculino","1979","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-10-30","1981-03-11",1218,"MORON Nº 04 (EX. MORON Nº 9)","Buenos Aires","Importado","1981","","COUPE 2 PUERTAS","","MITSUBISHI","","GALANT SAPPORO 2000 SUPER TOURING","1","Privado","Física","CASTELAR - PARTIDO: MORON","BUENOS AIRES","No identificado","1989","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-10-19","1998-03-16",1227,"LA MATANZA Nº 10","Buenos Aires","Nacional","1998","","SEDAN","08","CHEVROLET","51","CORSA GL 1.6 MPFI 4 PTAS.","1","Privado","Física","LOMAS DEL MIRADOR","BUENOS AIRES","Masculino","1951","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-10-26","1997-04-08",1227,"LA MATANZA Nº 10","Buenos Aires","Importado","1997","","FURGON VIDRIAD/C/ASI","112","RENAULT","122","EXPRESS","1","Privado","Física","ISIDRO CASANOVA","BUENOS AIRES","Masculino","1963","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-10-29","2000-04-26",1237,"LOMAS DE ZAMORA Nº 7","Buenos Aires","Nacional","2000","","FURGON 3550","29","MERCEDES BENZ","AC","SPRINTER 312D/F3550","1","Privado","Física","LANÚS ESTE","BUENOS AIRES","Femenino","1989","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-10-27","1997-07-17",1264,"ADROGUE Nº 5","Buenos Aires","Nacional","1997","","FURGON 3550","29","MERCEDES BENZ","91","SPRINTER 310D/F3550","1","Privado","Física","GLEW","BUENOS AIRES","Masculino","1972","ARGENTINA",50,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-10-27","1998-10-29",1266,"MALVINAS ARGENTINAS Nº 3","Buenos Aires","Nacional","1998","","COMBI 3550","29","MERCEDES BENZ","93","SPRINTER 310D/C3550","2","Público","Física","TORTUGUITAS","BUENOS AIRES","No identificado","1970","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-10-06","1996-01-30",1269,"LA MATANZA Nº 12","Buenos Aires","Nacional","1996","","CHASIS C/CABINA P/CA","29","MERCEDES BENZ","64","BM386 VERSION 1620","1","Privado","Física","VILLA MADERO-LA MATANZA","BUENOS AIRES","Masculino","1947","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-10-16","2000-01-21",1270,"TIGRE Nº 5","Buenos Aires","Nacional","2000","","SEDAN","08","CHEVROLET","67","CORSA 4P GL 1.7 DIESEL A","1","Privado","Física","EL TALAR-TIGRE","BUENOS AIRES","No identificado","1959","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-10-14","1992-09-10",1271,"JOSE C. PAZ Nº 2","Buenos Aires","Importado","1992","XX","SEDAN 2 PUERTAS","208","GMC CHEVETTE","XXX","5C11JN","1","Privado","Física","JOSÉ C. PAZ","BUENOS AIRES","Femenino","1958","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-10-29","1997-03-21",1273,"MORENO Nº 4","Buenos Aires","Nacional","1997","","BERLINA 3 PT AA","37","RENAULT","BD","CLIO RN 3PTAS AA","1","Privado","Física","TRUJUI","BUENOS AIRES","Masculino","1987","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-10-01","1991-11-18",2007,"CAPITAL FEDERAL Nº 007","Ciudad Autónoma de Bs.As.","Nacional","1991","","BERLINA 5 PTAS","37","RENAULT","20","11 TS","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1934","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-10-21","1999-10-01",2011,"CAPITAL FEDERAL Nº 011","Ciudad Autónoma de Bs.As.","Nacional","1999","","SEDAN","08","CHEVROLET","57","CORSA 4 PUERTAS WIND 1.6 LTS","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1965","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-10-27","2007-12-03",2024,"CAPITAL FEDERAL Nº 024","Ciudad Autónoma de Bs.As.","Nacional","2007","","FURGON 600","34","PEUGEOT","DT","PARTNER FURGON D PLC CONFORT","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1905","No aplica",100,"02",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-10-19","1995-01-24",2074,"CAPITAL FEDERAL Nº 074","Ciudad Autónoma de Bs.As.","Importado","1995","","SIN ESPECIFICACION","","SUBARU","","IMPREZA 1,8 4D GL 5S 4WD","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No identificado","1971","No identificado",100,"02",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-10-13","2007-08-15",4031,"SANTA ROSA DEL RIO 1","Córdoba","Nacional","2007","","SEMIRREMOLQUE BATEA","AS","PETINARI","30","SEM B 3 E","1","Privado","Física","RÍO PRIMERO","CORDOBA","Masculino","1996","ARGENTINA",100,"14","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-10-16","1996-09-04",4031,"SANTA ROSA DEL RIO 1","Córdoba","Nacional","1996","","BERLINA","37","RENAULT","BB","CLIO RT 5 PTAS","1","Privado","Física","VILLA SANTA ROSA DE RIO PRIMERO","CORDOBA","Masculino","1998","ARGENTINA",100,"14","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-10-14","2000-03-14",13012,"MENDOZA Nº 06","Mendoza","Nacional","2000","","RURAL 3 PTAS","07","CITROEN","07","BERLINGO NPL","1","Privado","Física","GODOY CRUZ","MENDOZA","Masculino","1947","ARGENTINA",100,"50","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-10-26","1996-02-27",13016,"MENDOZA Nº 10","Mendoza","Importado","1996","","RURAL 5 PUERTAS","","CHEVROLET","","IPANEMA GL 1.8 E.F.I.","1","Privado","Física","LAS HERAS","MENDOZA","No identificado","1963","ARGENTINA",100,"50","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-10-29","1999-09-24",13023,"MENDOZA Nº 14","Mendoza","Nacional","1999","","SEDAN","08","CHEVROLET","61","CORSA 4P WIND 1.7 D","1","Privado","Física","GODOY CRUZ","MENDOZA","Masculino","1988","ARGENTINA",100,"50","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-10-27","2001-05-08",13028,"MENDOZA Nº 16","Mendoza","Nacional","2001","","SEDAN","08","CHEVROLET","78","CORSA GL 1.6 MPFI 3P(AA+DP)","1","Privado","Física","EL BERMEJO","MENDOZA","Masculino","1986","ARGENTINA",100,"50","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-10-07","1998-04-22",13029,"MENDOZA Nº 17","Mendoza","Nacional","1998","","BERLINA 3P","37","RENAULT","CC","CLIO RL DIESEL 3 PTAS","1","Privado","Física","SAN JOSÉ","MENDOZA","Masculino","1987","ARGENTINA",50,"50","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-10-23","2000-09-08",13034,"GODOY CRUZ","Mendoza","Nacional","2000","","BERLINA 4 PTAS","37","RENAULT","FC","MEGANE RN TD TRI AA F2/2000","1","Privado","Física","GODOY CRUZ","MENDOZA","Masculino","1966","CHILE",100,"50","CHL"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-10-28","2005-02-03",13035,"MENDOZA Nº 19","Mendoza","Nacional","2005","","FOURGON COURT TYPE 600","07","CITROEN","19","BERLINGO FURGON 1.9D PACK","1","Privado","Física","SAN JOSE","MENDOZA","Femenino","1967","ARGENTINA",100,"50","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-10-01","1986-08-14",19005,"VILLA MERCEDES Nº 1","San Luis","Nacional","1986","","BERLINA 5 PTAS","37","RENAULT","32","RENAULT 11 TURBO","1","Privado","Física","VILLA MERCEDES","SAN LUIS","Femenino","1960","ARGENTINA",100,"74","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-10-14","1995-10-20",21042,"ROSARIO Nº 07","Santa Fe","Nacional","1995","","FAMILIAR 5 PUERTAS","17","FIAT","94","DUNA WE 1.7","1","Privado","Física","ROSARIO -SANTA FE","SANTA FE","Masculino","1964","ARGENTINA",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-10-26","1996-10-02",21049,"ROSARIO Nº 11","Santa Fe","Nacional","1996","","BERLINA 5 PTAS","37","RENAULT","BC","CLIO RT 5PTAS.AA.DA","1","Privado","Física","ROSARIO","SANTA FE","Masculino","1987","ARGENTINA",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-10-09","1993-07-01",21050,"ROSARIO Nº 12","Santa Fe","Nacional","1993","","RURAL FAMILIAR","17","FIAT","76","FIAT DUNA WE SCR","1","Privado","Física","ROSARIO","SANTA FE","Masculino","1985","ARGENTINA",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-10-02","2010-03-10",21053,"SAN LORENZO Nº 3","Santa Fe","Nacional","2010","26","CHASIS CON CABINA GRUA","67","IVECO","20","170E22","1","Privado","Jurídica","FRAY LUIS BELTRAN","SANTA FE","No aplica","1993","No aplica",100,"82",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-10-15","2014-01-07",21055,"SANTA FE Nº 5","Santa Fe","Protocolo 21","2014","30","FURGONETA","044","FIAT","591","FIORINO FIRE 1242 MPI 8V","1","Privado","Física","SANTA FE","SANTA FE","Masculino","1990","ARGENTINA",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-10-27","2012-09-26",21055,"SANTA FE Nº 5","Santa Fe","Protocolo 21","2012","05","SEDAN 5 PTAS","136","VOLKSWAGEN","348","FOX 1.6","1","Privado","Física","SANTA FE","SANTA FE","Masculino","1982","ARGENTINA",100,"82","ARG"
"COMUNICACIÓN DE RECUPERO","2020-10-01","2004-06-01",21056,"ROSARIO Nº 13","Santa Fe","Protocolo 21","2004","30","FURGONETA","044","FIAT","536","FIORINO 1.3 MPI","1","Privado","Física","ROSARIO","SANTA FE","No identificado","1959","ARGENTINA",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-10-06","2015-06-17",21056,"ROSARIO Nº 13","Santa Fe","Nacional","2015","17","SEDAN 5 PUERTAS","07","CITROEN","CB","BERLINGO MULTISPACE HDI 92 XTR","1","Privado","Física","ROSARIO","SANTA FE","Masculino","1972","ARGENTINA",100,"82","ARG"
