"tramite_tipo","tramite_fecha","fecha_inscripcion_inicial","registro_seccional_codigo","registro_seccional_descripcion","registro_seccional_provincia","automotor_origen","automotor_anio_modelo","automotor_tipo_codigo","automotor_tipo_descripcion","automotor_marca_codigo","automotor_marca_descripcion","automotor_modelo_codigo","automotor_modelo_descripcion","automotor_uso_codigo","automotor_uso_descripcion","titular_tipo_persona","titular_domicilio_localidad","titular_domicilio_provincia","titular_genero","titular_anio_nacimiento","titular_pais_nacimiento","titular_porcentaje_titularidad","titular_domicilio_provincia_id","titular_pais_nacimiento_id"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-05-14","2002-03-05",1225,"SAN MARTIN Nº 7","Buenos Aires","Nacional","2002","","BERLINA 4 PTAS","37","RENAULT","EY","MEGANE RXE TD TRI S/TC F2/2002","1","Privado","Física","VILLA BONICH","BUENOS AIRES","Masculino","1978","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-05-04","2000-06-20",1227,"LA MATANZA Nº 10","Buenos Aires","Nacional","2000","","RURAL 3 PTAS.","34","PEUGEOT","03","PARPADDAA","1","Privado","Física","ISIDRO CASANOVA","BUENOS AIRES","No identificado","1944","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-05-29","1994-07-06",1227,"LA MATANZA Nº 10","Buenos Aires","Nacional","1994","","BERLINA 5 PTAS.","37","RENAULT","90","RENAULT 19 RN BIC","1","Privado","Física","LAFERRERE","BUENOS AIRES","Masculino","1982","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-05-11","2005-06-08",1256,"TRES DE FEBRERO Nº 6","Buenos Aires","Nacional","2005","","FURGON 600","34","PEUGEOT","DS","PARTNER FURGON 1.9 D PRESENCE","1","Privado","Física","LOMA HERMOSA-TRES DE FEBRERO","BUENOS AIRES","No identificado","1955","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-05-05","2001-08-08",1273,"MORENO Nº 4","Buenos Aires","Nacional","2001","","SEDAN","08","CHEVROLET","57","CORSA 4 PTAS.WIND 1.6 MPFI","1","Privado","Física","CUARTEL V","BUENOS AIRES","No identificado","1989","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-05-19","2009-05-13",1275,"ENSENADA","Buenos Aires","Nacional","2009","","FURGON 600","34","PEUGEOT","DS","PARTNER FURGON 1.9 D PRESENCE","1","Privado","Física","EL DIQUE - ENSENADA","BUENOS AIRES","Masculino","1954","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-05-27","1995-01-24",1282,"LOMAS DE ZAMORA Nº 9","Buenos Aires","Nacional","1995","","BERLINA 5 PTAS","37","RENAULT","AH","RENAULT 19 RN INYEC.(BIC)","1","Privado","Física","TEMPERLEY","BUENOS AIRES","Masculino","1989","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-05-29","1999-10-25",1294,"LA PLATA Nº 16","Buenos Aires","Nacional","1999","","CAMION PLAYO CON BAR","29","MERCEDES BENZ","95","SPRINTER310D/CH3550","1","Privado","Física","VILLA ELISA","BUENOS AIRES","Masculino","1952","PARAGUAY",100,"06","PRY"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-05-08","2000-01-14",1295,"EZEIZA Nº 2","Buenos Aires","Nacional","2000","","SEDAN","08","CHEVROLET","67","CORSA 4P GL 1.7 DIESEL A","1","Privado","Física","T. SUAREZ","BUENOS AIRES","Masculino","1984","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-05-05","2010-09-30",1300,"SAN MARTIN Nº 9","Buenos Aires","Nacional","2010","","FURGON 800","34","PEUGEOT","KG","PARTNER CONFORT 1.6 HDI","1","Privado","Física","JOSÉ LEÓN SUÁREZ","BUENOS AIRES","Masculino","1997","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-05-29","1986-09-08",2003,"CAPITAL FEDERAL Nº 003","Ciudad Autónoma de Bs.As.","Nacional","1986","","BERLINA 5 PTAS","37","RENAULT","20","11 TS","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No identificado","1959","ARGENTINA",100,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-05-13","1999-11-02",2052,"CAPITAL FEDERAL Nº 052","Ciudad Autónoma de Bs.As.","Nacional","1999","","FURGON VIDRIADO C/AS","37","RENAULT","DJ","TRAFIC LARGO DIE.DA.(F8Q)","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","2015","No aplica",100,"02",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-05-05","2011-01-26",2081,"CAPITAL FEDERAL Nº 081","Ciudad Autónoma de Bs.As.","Nacional","2011","","FURGON VIDRIADO C/AS","37","RENAULT","WA","KANGOO CONFORT 1.5 DCICDAADASVT 1P 600 K","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","2004","No aplica",100,"02",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-05-04","2000-09-27",13011,"MENDOZA Nº 05","Mendoza","Nacional","2000","","RURAL 3 PUERTAS","34","PEUGEOT","03","PARPADDAA","1","Privado","Física","Bº ANDINO","MENDOZA","Masculino","1976","ARGENTINA",100,"50","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-05-20","2001-05-11",13020,"MENDOZA Nº 12","Mendoza","Nacional","2001","","SEDAN","08","CHEVROLET","61","CORSA 4 PTAS WIND 1.7 D","1","Privado","Física","VILLA HIPODROMO","MENDOZA","Femenino","1970","ARGENTINA",100,"50","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-05-21","1994-07-18",13033,"MAIPÚ Nº 3","Mendoza","Importado","1994","","VAN","","DAEWOO","","DAMAS VAN","1","Privado","Física","GENERAL GUTIERREZ","MENDOZA","Masculino","1988","ARGENTINA",100,"50","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-05-20","2001-01-11",15006,"NEUQUEN Nº 3","Neuquén","Nacional","2001","","SEDAN","08","CHEVROLET","57","CORSA 4 PUERTAS WIND 1.6 MPFI","1","Privado","Física","NEUQUEN CAPITAL","NEUQUEN","No identificado","1968","ARGENTINA",100,"58","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-05-08","2005-04-25",16001,"CIPOLLETTI Nº 1","Río Negro","Nacional","2005","","FURGON 600","34","PEUGEOT","DS","PARTNER FURGON 1.9 D PRESENCE","1","Privado","Física","CIPOLLETTI","RIO NEGRO","No identificado","1985","ARGENTINA",100,"62","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-05-08","2009-11-30",21053,"SAN LORENZO Nº 3","Santa Fe","Nacional","2009","","FURGON 600","34","PEUGEOT","DT","PARTNER FURGON DPLC CONFORT","1","Privado","Física","ROLDAN","SANTA FE","No identificado","1958","ARGENTINA",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-05-04","2009-11-17",21058,"ROSARIO Nº 15","Santa Fe","Nacional","2009","","FURGON 600","34","PEUGEOT","DT","PARTNER FURGON D PLC CONFORT","1","Privado","Física","ROSARIO","SANTA FE","Masculino","1953","ARGENTINA",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-05-05","1990-09-10",21068,"ROSARIO Nº 17","Santa Fe","Nacional","1990","","RURAL 4 PTAS","37","RENAULT","61","18 GTS BREAK","1","Privado","Física","ROSARIO","SANTA FE","Femenino","1957","ARGENTINA",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-05-05","2015-11-04",1001,"ADROGUE Nº 1","Buenos Aires","Protocolo 21","2015","22","SEDAN 3 PUERTAS","136","VOLKSWAGEN","413","GOL TREND 1.6","1","Privado","Física","RAFAEL CALZADA","BUENOS AIRES","No identificado","1999","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-05-11","2011-09-22",1001,"ADROGUE Nº 1","Buenos Aires","Protocolo 21","2011","22","SEDAN 3 PTAS","136","VOLKSWAGEN","463","GOL 1.4 L","1","Privado","Física","JOSE MARMOL","BUENOS AIRES","Femenino","1989","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-05-13","1997-01-09",1001,"ADROGUE Nº 1","Buenos Aires","Protocolo 21","1997","05","SEDAN 5 PUERTAS","047","FORD","218","FIESTA LX","1","Privado","Física","JOSE MARMOL","BUENOS AIRES","Masculino","1987","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-05-13","2012-01-06",1001,"ADROGUE Nº 1","Buenos Aires","Nacional","2012","12","SEDAN 4 PUERTAS","37","RENAULT","WS","FLUENCE 1.6 16V CONFORT / 2012","1","Privado","Física","JOSÉ MÁRMOL","BUENOS AIRES","Masculino","1986","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-05-14","1995-05-29",1001,"ADROGUE Nº 1","Buenos Aires","Protocolo 21","1995","","RURAL 5 PUERTAS","","FIAT","","DUNA SD WEEKEND","1","Privado","Física","ADROGUÉ","BUENOS AIRES","No identificado","1949","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-05-14","2004-09-21",1001,"ADROGUE Nº 1","Buenos Aires","Protocolo 21","2004","05","SEDAN 5 PTAS","136","VOLKSWAGEN","211","GOLF 1.6","1","Privado","Física","LONGCHAMPS","BUENOS AIRES","Masculino","1987","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-05-15","2001-08-09",1001,"ADROGUE Nº 1","Buenos Aires","Nacional","2001","12","SEDAN 4 PTAS","34","PEUGEOT","46","405STYLEDAA","1","Privado","Física","JOSE MARMOL ALTE. BROWN","BUENOS AIRES","No identificado","1978","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-05-08","1996-12-06",1001,"ADROGUE Nº 1","Buenos Aires","Importado","1996","","SEDAN 3 PTAS","","RENAULT","","CLIO RL DIESEL","1","Privado","Física","RAFAEL CALZADA","BUENOS AIRES","Femenino","1955","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-05-15","2012-04-25",1001,"ADROGUE Nº 1","Buenos Aires","Protocolo 21","2012","05","SEDAN 5 PTAS","136","VOLKSWAGEN","463","GOL 1.4 L","1","Privado","Física","SAN JOSE","BUENOS AIRES","No identificado","1990","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-05-18","2004-03-23",1001,"ADROGUE Nº 1","Buenos Aires","Nacional","2004","12","SEDAN 4 PTAS","08","CHEVROLET","AC","CORSA II 4 PTAS GL PACK DTI 1.7","1","Privado","Física","JOSE MARMOL","BUENOS AIRES","Femenino","1994","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-05-08","2018-03-01",1226,"LA MATANZA Nº 09","Buenos Aires","Protocolo 21","2018","02","SEDAN 4 PUERTAS","024","CHEVROLET","619","COBALT 1.8 N LTZ","1","Privado","Física","GONZALEZ CATAN","BUENOS AIRES","Femenino","1980","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-05-21","1997-11-21",1001,"ADROGUE Nº 1","Buenos Aires","Nacional","1997","20","PICK-UP","08","CHEVROLET","45","SILVERADO DIESEL STD","1","Privado","Física","JOSE MARMOL","BUENOS AIRES","Masculino","1966","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-05-26","2011-07-01",1001,"ADROGUE Nº 1","Buenos Aires","Importado","2011","02","SEDAN 4 PTAS","024","CHEVROLET","529","CRUZE 2.0D LTZ","1","Privado","Física","SAN JOSÉ","BUENOS AIRES","Masculino","1971","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-05-29","1998-05-20",1001,"ADROGUE Nº 1","Buenos Aires","Nacional","1998","17","SEDAN 5 PTAS","37","RENAULT","CV","CLIO RN 5 PTAS. PACK A.A.","1","Privado","Física","JOSE MARMOL","BUENOS AIRES","Masculino","1978","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-05-07","2011-05-19",1004,"AVELLANEDA Nº 1","Buenos Aires","Protocolo 21","2011","13","FURGON","112","RENAULT","727","MASTER PH3 DCI 120 L1H1 PKCNF","1","Privado","Física","AVELLANEDA","BUENOS AIRES","Masculino","1966","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-05-08","2019-12-27",1004,"AVELLANEDA Nº 1","Buenos Aires","Protocolo 21","2019","05","SEDAN 5 PUERTAS","027","CITROEN","545","C4 CACTUS VTI 115 FEEL AM20","1","Privado","Física","WILDE","BUENOS AIRES","Femenino","1970","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-05-11","2014-09-04",1004,"AVELLANEDA Nº 1","Buenos Aires","Nacional","2014","17","SEDAN 5 PUERTAS","34","PEUGEOT","KT","PARTNER PATAGONICA 1.6N VTC PLUS","1","Privado","Física","SARANDÍ","BUENOS AIRES","Masculino","1998","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-05-13","2003-11-27",1004,"AVELLANEDA Nº 1","Buenos Aires","Protocolo 21","2003","04","RURAL 5 PTAS","047","FORD","596","ECOSPORT 1.6 L 4X2 XLS","1","Privado","Física","WILDE","BUENOS AIRES","Masculino","1973","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-05-21","2010-03-09",1004,"AVELLANEDA Nº 1","Buenos Aires","Nacional","2010","12","SEDAN 4 PTAS","17","FIAT","AS","SIENA FIRE 4P 1.4MPI 8V HP BZ","1","Privado","Física","WILDE","BUENOS AIRES","No identificado","1969","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-05-08","2005-07-01",1005,"AVELLANEDA Nº 2","Buenos Aires","Nacional","2005","20","PICK-UP","19","FORD","SE","RANGER DC 4X4 XL PLUS 2.8 LD","1","Privado","Física","SARANDÍ","BUENOS AIRES","Masculino","1971","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-05-18","1996-09-19",1005,"AVELLANEDA Nº 2","Buenos Aires","Nacional","1996","12","SEDAN 4 PTAS","37","RENAULT","63","RENAULT 9 RL","1","Privado","Física","WILDE","BUENOS AIRES","Femenino","1975","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-05-19","2016-10-06",1005,"AVELLANEDA Nº 2","Buenos Aires","Protocolo 21","2016","05","SEDAN 5 PUERTAS","104","PEUGEOT","784","208 GT 1.6 THP","1","Privado","Física","SARANDI","BUENOS AIRES","No identificado","1968","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-05-19","2008-06-30",1006,"AYACUCHO","Buenos Aires","Protocolo 21","2008","05","SEDAN 5 PTAS","024","CHEVROLET","421","VECTRA GLS 2.0","1","Privado","Física","AYACUCHO","BUENOS AIRES","No identificado","1981","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-05-29","2015-11-02",1008,"BAHIA BLANCA Nº 1","Buenos Aires","Protocolo 21","2015","02","SEDAN 4 PUERTAS","024","CHEVROLET","615","PRISMA 1.4 N LTZ","1","Privado","Física","INGENIERO WHITE","BUENOS AIRES","Femenino","1983","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-05-20","1992-05-08",1010,"BALCARCE","Buenos Aires","Nacional","1992","20","PICK-UP","19","FORD","11","F-100","1","Privado","Física","BALCARCE","BUENOS AIRES","No identificado","1972","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-05-08","1996-06-06",1011,"BARADERO","Buenos Aires","Nacional","1996","12","SEDAN 4 PTAS","17","FIAT","79","DUNA CS D","1","Privado","Física","BARADERO","BUENOS AIRES","No identificado","1995","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-05-12","2003-08-04",1014,"BRANDSEN","Buenos Aires","Protocolo 21","2003","05","SEDAN 5 PUERTAS","024","CHEVROLET","357","ASTRA GL 2.0","1","Privado","Física","GOMEZ","BUENOS AIRES","Femenino","1984","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-05-18","2011-02-22",1014,"BRANDSEN","Buenos Aires","Nacional","2011","22","FURGON","37","RENAULT","VZ","KANGOO CONFORT 1.5 DA SVT 1P 600KG","1","Privado","Jurídica","BRANDSEN","BUENOS AIRES","No aplica","2005","No aplica",100,"06",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-05-18","1996-04-15",1014,"BRANDSEN","Buenos Aires","Nacional","1996","20","PICK-UP","19","FORD","16","F-100 DIESEL","1","Privado","Física","BRANDSEN","BUENOS AIRES","No identificado","1979","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-05-19","1994-08-17",1014,"BRANDSEN","Buenos Aires","Nacional","1994","12","SEDAN 4 PUERTAS","17","FIAT","63","UNO SCR-5P","1","Privado","Física","BRANDSEN","BUENOS AIRES","Masculino","1974","ARGENTINA",100,"06","ARG"
"COMUNICACIÓN DE RECUPERO","2020-05-18","2000-05-30",1020,"CORONEL DORREGO","Buenos Aires","Nacional","2000","18","SEDAN 3 PTAS","17","FIAT","21","PALIO ELD 3P","1","Privado","Física","ORIENTE","BUENOS AIRES","Femenino","1985","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-05-29","2017-01-30",1020,"CORONEL DORREGO","Buenos Aires","Nacional","2017","20","PICK-UP","19","FORD","YV","NUEVA RANGER DC 4X2 XLS 3.2L D","1","Privado","Física","CNEL DORREGO","BUENOS AIRES","Masculino","1964","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-05-05","2005-07-12",1025,"CHASCOMUS","Buenos Aires","Protocolo 21","2005","04","RURAL 5 PTAS","047","FORD","597","ECOSPORT 1.6 L 4X2 XL PLUS","1","Privado","Física","CHASCOMUS","BUENOS AIRES","Femenino","1979","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-05-22","2010-02-26",1025,"CHASCOMUS","Buenos Aires","Protocolo 21","2010","05","SEDAN 5 PTAS","112","RENAULT","710","SANDERO STEPWAY LUXE 1.6 16V","1","Privado","Física","CHASCOMUS","BUENOS AIRES","No identificado","1958","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-05-26","1994-01-04",1025,"CHASCOMUS","Buenos Aires","Nacional","1994","20","PICK-UP","34","PEUGEOT","08","PUP 504 GD","1","Privado","Física","CHASCOMUS","BUENOS AIRES","No identificado","1952","No identificado",100,"06",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-05-04","2014-11-26",1029,"ESTEBAN ECHEVERRIA Nº 1","Buenos Aires","Protocolo 21","2014","05","SEDAN 5 PUERTAS","047","FORD","A36","FIESTA 1.6L SE","1","Privado","Física","MONTE GRANDE","BUENOS AIRES","Masculino","1975","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-05-05","2018-10-01",1029,"ESTEBAN ECHEVERRIA Nº 1","Buenos Aires","Nacional","2018","20","PICK-UP","68","TOYOTA","AC","HILUX 4X2 D/C SR 2.4 TDI 6 M/T","1","Privado","Física","LUIS GUILLÓN","BUENOS AIRES","Masculino","1970","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-05-07","2016-03-07",1029,"ESTEBAN ECHEVERRIA Nº 1","Buenos Aires","Protocolo 21","2016","02","SEDAN 4 PUERTAS","136","VOLKSWAGEN","426","VOYAGE 1.6","1","Privado","Física","LUIS GUILLÓN","BUENOS AIRES","No identificado","1975","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-05-11","2014-06-25",1029,"ESTEBAN ECHEVERRIA Nº 1","Buenos Aires","Nacional","2014","17","SEDAN 5 PUERTAS","37","RENAULT","ZX","CLIO MIO 5P CONFORTABS ABCP","1","Privado","Física","MONTE GRANDE","BUENOS AIRES","No identificado","1958","ARGENTINA",50,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-05-13","2011-04-15",1029,"ESTEBAN ECHEVERRIA Nº 1","Buenos Aires","Nacional","2011","17","SEDAN 5 PTAS","07","CITROEN","79","BERLINGO MULTISPACE 1.6I X","1","Privado","Física","MONTE GRANDE","BUENOS AIRES","Masculino","1989","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-05-14","2006-07-03",1029,"ESTEBAN ECHEVERRIA Nº 1","Buenos Aires","Protocolo 21","2006","22","SEDAN 3 PTAS","127","SUZUKI","698","FUN 1.0","1","Privado","Física","MONTE GRANDE","BUENOS AIRES","Femenino","1993","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-05-14","2012-01-13",1029,"ESTEBAN ECHEVERRIA Nº 1","Buenos Aires","Nacional","2012","20","PICK-UP","68","TOYOTA","40","HILUX 4X4 CABINA DOBLE SRV 3.0 TDI","1","Privado","Física","MONTE GRANDE","BUENOS AIRES","Femenino","2001","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-05-18","2012-03-29",1029,"ESTEBAN ECHEVERRIA Nº 1","Buenos Aires","Nacional","2012","17","SEDAN 5 PTAS","08","CHEVROLET","CS","AGILE 5P 1.4 LT","1","Privado","Física","MONTE GRANDE","BUENOS AIRES","No identificado","1986","ARGENTINA",50,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-05-18","2017-07-26",1029,"ESTEBAN ECHEVERRIA Nº 1","Buenos Aires","Importado","2017","80","PICK-UP CABINA SIMPLE","C54","LIFAN","041","FOISON BOX (CARROZADA)","1","Privado","Física","MONTE GRANDE","BUENOS AIRES","Masculino","1977","ARGENTINA",100,"06","ARG"
