"tramite_tipo","tramite_fecha","fecha_inscripcion_inicial","registro_seccional_codigo","registro_seccional_descripcion","registro_seccional_provincia","automotor_origen","automotor_anio_modelo","automotor_tipo_codigo","automotor_tipo_descripcion","automotor_marca_codigo","automotor_marca_descripcion","automotor_modelo_codigo","automotor_modelo_descripcion","automotor_uso_codigo","automotor_uso_descripcion","titular_tipo_persona","titular_domicilio_localidad","titular_domicilio_provincia","titular_genero","titular_anio_nacimiento","titular_pais_nacimiento","titular_porcentaje_titularidad","titular_domicilio_provincia_id","titular_pais_nacimiento_id"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-07-20","2007-05-24",1303,"ITUZAINGO Nº 4","Buenos Aires","Nacional","2007","","FURGON 600","34","PEUGEOT","DS","PARTNER FURGON 1.9 D PRESENCE","1","Privado","Física","ITUZAINGO","BUENOS AIRES","No identificado","1982","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-07-29","1999-08-24",1305,"HURLINGHAM Nº 3","Buenos Aires","Nacional","1999","","BERLINA 4 PTAS","37","RENAULT","DX","MEGANE RT TD ABCP ABS TRI","1","Privado","Física","VILLA TESEI","BUENOS AIRES","Masculino","1977","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-07-28","2000-02-01",1311,"LA MATANZA Nº 14","Buenos Aires","Nacional","2000","","RURAL 3 PUERTAS","34","PEUGEOT","AG","PARTNER BRKD","1","Privado","Física","ISIDRO CASANOVA","BUENOS AIRES","No identificado","1944","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-07-21","1994-12-02",2054,"CAPITAL FEDERAL Nº 054","Ciudad Autónoma de Bs.As.","Nacional","1994","","RURAL 4 PUERTAS","37","RENAULT","96","21 TXE BREAK NEVADA INYEC","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1963","ARGENTINA",50,"02","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-07-08","2010-10-21",4045,"CORDOBA Nº 12","Córdoba","Nacional","2010","","FURGON 800","34","PEUGEOT","KG","PARTNER CONFORT 1.6","1","Privado","Física","CORDOBA","CORDOBA","Masculino","1975","ARGENTINA",100,"14","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-07-17","2000-06-12",4061,"CORDOBA Nº 18","Córdoba","Nacional","2000","","SEDAN","08","CHEVROLET","75","CORSA 4P GL SUPER 1.6L","1","Privado","Física","CORDOBA","CORDOBA","Masculino","1958","ARGENTINA",100,"14","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-07-24","2013-08-27",6012,"PRESIDENCIA ROQUE SAENZ PEÑA Nº 2","Chaco","Nacional","2013","","CHASIS C/CAB, DORMIT","29","MERCEDES BENZ","EN","BMO 695 VERSION ATRON 1624 45","1","Privado","Física","LOS FRENTONES","CHACO","No identificado","1965","ARGENTINA",100,"22","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-07-22","1991-05-07",13028,"MENDOZA Nº 16","Mendoza","Nacional","1991","","BERLINA 4 PUERTAS","37","RENAULT","60","RENAULT 9 TS","1","Privado","Física","GODOY CRUZ","MENDOZA","Masculino","1979","ARGENTINA",100,"50","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-07-29","1991-06-28",13029,"MENDOZA Nº 17","Mendoza","Nacional","1991","","BERLINA 5 PTAS","37","RENAULT","20","RENAULT 11 TS","1","Privado","Física","LAS HERAS","MENDOZA","No identificado","1985","ARGENTINA",100,"50","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-07-13","1986-09-17",21015,"ROSARIO Nº 03","Santa Fe","Nacional","1986","","RURAL 4 PUERTAS","37","RENAULT","17","RENAULT 12 GTS BREAK","1","Privado","Física","ROSARIO","SANTA FE","Masculino","1968","ARGENTINA",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-07-23","1994-09-28",21049,"ROSARIO Nº 11","Santa Fe","Nacional","1994","","TRANSP. DE PASAJEROS","37","RENAULT","37","RENAULT TRAFIC","1","Privado","Física","ROSARIO","SANTA FE","Masculino","1950","PARAGUAY",100,"82","PRY"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-07-08","2002-12-19",21056,"ROSARIO Nº 13","Santa Fe","Nacional","2002","","FOURGON COURT TYPE 8","34","PEUGEOT","10","PARFUD8PLDA","1","Privado","Física","ROSARIO","SANTA FE","Femenino","1979","ARGENTINA",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-07-30","1999-01-08",21056,"ROSARIO Nº 13","Santa Fe","Nacional","1999","","SEDAN","08","CHEVROLET","52","CORSA 4 PTAS.GL A/A Y","1","Privado","Física","FUNES","SANTA FE","Masculino","1978","ARGENTINA",50,"82","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-07-08","2000-09-15",21057,"ROSARIO Nº 14","Santa Fe","Nacional","2000","","SEDAN","08","CHEVROLET","77","CORSA 3 DOOR WIND 1.6 MPFI","1","Privado","Física","ROSARIO","SANTA FE","Masculino","1986","ARGENTINA",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-07-07","2000-05-09",21068,"ROSARIO Nº 17","Santa Fe","Nacional","2000","","SEDAN","08","CHEVROLET","79","CORSA WIND 1.6 M.P.F.I.5P","1","Privado","Física","ROSARIO","SANTA FE","No identificado","1951","ARGENTINA",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-07-23","2005-06-28",21071,"SANTO TOME","Santa Fe","Nacional","2005","","FOURGON COURT TYPE 6","07","CITROEN","20","BERLINGO FURGON 1.9D FULL","1","Privado","Física","SANTO TOME","SANTA FE","Femenino","1983","ARGENTINA",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-07-13","1981-01-22",1001,"ADROGUE Nº 1","Buenos Aires","Nacional","1981","26","CHASIS C/CABINA","19","FORD","11","F-100","1","Privado","Física","JOSE MARMOL","BUENOS AIRES","Masculino","1985","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-07-14","1998-07-07",1001,"ADROGUE Nº 1","Buenos Aires","Protocolo 21","1998","22","SEDAN 3 PUERTAS","136","VOLKSWAGEN","212","GOL GL 1.6 D","1","Privado","Física","JOSÉ MÁRMOL","BUENOS AIRES","Masculino","1984","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-07-17","2008-11-27",1001,"ADROGUE Nº 1","Buenos Aires","Protocolo 21","2008","02","SEDAN 4 PTAS","044","FIAT","659","SIENA 1.4 FIRE","1","Privado","Física","JOSÉ MÁRMOL","BUENOS AIRES","Femenino","1993","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-07-20","2014-06-04",1001,"ADROGUE Nº 1","Buenos Aires","Nacional","2014","12","SEDAN 4 PUERTAS","08","CHEVROLET","DX","CLASSIC 4 P LS ABS+AIRBAG 1.4N","1","Privado","Física","RAFAEL CALZADA","BUENOS AIRES","Femenino","1950","ITALIA",100,"06","ITA"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-07-23","1997-01-02",1001,"ADROGUE Nº 1","Buenos Aires","Nacional","1997","11","SEDAN 2 PTAS","17","FIAT","16","UNO CSD (1.7/3P)","1","Privado","Física","RAFAEL CALZADA","BUENOS AIRES","Femenino","1968","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-07-03","2007-06-06",1004,"AVELLANEDA Nº 1","Buenos Aires","Protocolo 21","2007","05","SEDAN 5 PTAS","044","FIAT","662","PALIO 1.4 FIRE","1","Privado","Física","WILDE","BUENOS AIRES","Femenino","1982","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-07-21","1983-09-19",1004,"AVELLANEDA Nº 1","Buenos Aires","Nacional","1983","20","PICK-UP","19","FORD","11","F-100 D","1","Privado","Física","SARANDI/AVELLANEDA","BUENOS AIRES","No identificado","1948","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-07-29","2000-12-04",1004,"AVELLANEDA Nº 1","Buenos Aires","Importado","1997","02","SEDAN 4 PTAS","130","TOYOTA","141","CAMRY V6 XLE","1","Privado","Física","PIÑEYRO","BUENOS AIRES","Masculino","1955","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-07-31","2011-06-09",1004,"AVELLANEDA Nº 1","Buenos Aires","Protocolo 21","2011","05","SEDAN 5 PUERTAS","044","FIAT","729","PUNTO ATTRACTIVE 1.4 8V","1","Privado","Física","SARANDI","BUENOS AIRES","No identificado","1959","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-07-02","2002-04-12",1005,"AVELLANEDA Nº 2","Buenos Aires","Nacional","2002","12","SEDAN 4 PUERTAS","34","PEUGEOT","51","PARPAD2PLN2","1","Privado","Física","SARANDI","BUENOS AIRES","No identificado","1997","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-07-03","2011-08-29",1005,"AVELLANEDA Nº 2","Buenos Aires","Protocolo 21","2011","05","SEDAN 5 PTAS","112","RENAULT","816","SANDERO STEPWAY PH2 CONFORT 1.6","1","Privado","Física","WILDE","BUENOS AIRES","No identificado","1994","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-07-07","2003-03-28",1005,"AVELLANEDA Nº 2","Buenos Aires","Protocolo 21","2003","22","SEDAN 3 PTAS","047","FORD","238","KA","1","Privado","Física","WILDE","BUENOS AIRES","Femenino","1997","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-07-14","1996-05-21",1005,"AVELLANEDA Nº 2","Buenos Aires","Nacional","1996","12","SEDAN 4 PTAS","37","RENAULT","AB","RENAULT 9 RL","1","Privado","Física","VILLA DOMINICO","BUENOS AIRES","No identificado","1973","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-07-15","2006-08-10",1005,"AVELLANEDA Nº 2","Buenos Aires","Nacional","2006","12","SEDAN 4 PTAS","08","CHEVROLET","BD","CORSA CLASSIC 4P SUPER 1.6N","1","Privado","Física","VILLA DOMINICO","BUENOS AIRES","No identificado","1976","ARGENTINA",50,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-07-16","2012-09-03",1005,"AVELLANEDA Nº 2","Buenos Aires","Nacional","2012","17","SEDAN 5 PUERTAS","37","RENAULT","UV","KANGOO AUTH.PLUS 1.6 DA AA CD PK 2P","1","Privado","Física","AVELLANEDA","BUENOS AIRES","Masculino","1991","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-07-22","2012-06-19",1005,"AVELLANEDA Nº 2","Buenos Aires","Nacional","2012","17","SEDAN 5 PTAS","53","VOLKSWAGEN","SK","SURAN 1.6L 5D  166","1","Privado","Física","VILLA DOMINICO","BUENOS AIRES","No identificado","1976","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-07-23","2013-02-18",1005,"AVELLANEDA Nº 2","Buenos Aires","Nacional","2013","20","PICK-UP","19","FORD","WM","RANGER2 DC 4X2 XL 2.2L D","1","Privado","Física","GERLI","BUENOS AIRES","No identificado","1975","ARGENTINA",100,"06","ARG"
"COMUNICACIÓN DE RECUPERO","2020-07-31","2016-08-22",1005,"AVELLANEDA Nº 2","Buenos Aires","Protocolo 21","2016","05","SEDAN 5 PUERTAS","047","FORD","A37","FIESTA 1.6L S PLUS","1","Privado","Física","SARANDI","BUENOS AIRES","Masculino","1989","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-07-31","2011-07-27",1005,"AVELLANEDA Nº 2","Buenos Aires","Protocolo 21","2011","30","FURGONETA","044","FIAT","591","FIORINO FIRE 1242 MPI 8V","1","Privado","Física","VILLA DOMINICO","BUENOS AIRES","Masculino","1960","ARGENTINA",50,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-07-14","2008-08-22",1009,"BAHIA BLANCA Nº 2","Buenos Aires","Nacional","2008","12","SEDAN 4 PUERTAS","08","CHEVROLET","BD","CORSA CLASSIC 4P SUPER 1.6N","1","Privado","Física","SAN JUSTO","BUENOS AIRES","Femenino","1975","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-07-28","2006-03-14",1011,"BARADERO","Buenos Aires","Protocolo 21","2006","17","CHASIS C/CABINA","092","MERCEDES BENZ","265","L-1620","1","Privado","Jurídica","BARADERO","BUENOS AIRES","No aplica","2006","No aplica",100,"06",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-07-08","2008-07-22",1013,"BRAGADO","Buenos Aires","Protocolo 21","2008","13","FURGON","063","IVECO","277","DAILY 55C16 PASO 3950","1","Privado","Jurídica","BRAGADO","BUENOS AIRES","No aplica","2007","No aplica",100,"06",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-07-13","2010-10-20",1024,"CHACABUCO","Buenos Aires","Protocolo 21","2010","91","CHASIS C/ CABINA DOR","092","MERCEDES BENZ","844","L-1624","1","Privado","Jurídica","RAWSON","BUENOS AIRES","No aplica","1979","No aplica",100,"06",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-07-23","1998-02-18",1025,"CHASCOMUS","Buenos Aires","Importado","1997","13","FURGON","044","FIAT","239","DUCATO 2.5D MAXI GRAN VOLUME","1","Privado","Física","CHASCOMUS - BUENOS AIRES","BUENOS AIRES","No identificado","1959","No identificado",100,"06",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-07-31","2020-03-18",1025,"CHASCOMUS","Buenos Aires","Protocolo 21","2020","02","SEDAN 4 PUERTAS","130","TOYOTA","A58","COROLLA 2.0 SEG CVT","1","Privado","Física","CHASCOMUS","BUENOS AIRES","Masculino","1977","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-07-01","2010-12-10",1029,"ESTEBAN ECHEVERRIA Nº 1","Buenos Aires","Protocolo 21","2010","02","SEDAN 4 PTAS","024","CHEVROLET","535","CLASSIC 1.4 N LT","1","Privado","Física","LUIS GUILLÓN","BUENOS AIRES","No identificado","1962","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-07-02","2013-08-08",1029,"ESTEBAN ECHEVERRIA Nº 1","Buenos Aires","Nacional","2013","17","SEDAN 5 PUERTAS","53","VOLKSWAGEN","VG","SURAN 1.6L 5D 604","1","Privado","Física","LUIS GUILLON","BUENOS AIRES","Masculino","1981","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-07-06","2010-12-03",1029,"ESTEBAN ECHEVERRIA Nº 1","Buenos Aires","Protocolo 21","2010","02","SEDAN 4 PTAS","136","VOLKSWAGEN","426","VOYAGE 1.6","1","Privado","Física","MTE.GRANDE E.ECHEVERRIA","BUENOS AIRES","No identificado","1975","ARGENTINA",50,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-07-06","2010-05-21",1029,"ESTEBAN ECHEVERRIA Nº 1","Buenos Aires","Importado","2010","04","RURAL 5 PUERTAS","104","PEUGEOT","614","3008 PREMIUM PLUS 156 CV","1","Privado","Física","LUIS GUILLON","BUENOS AIRES","Masculino","2000","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-07-15","2016-08-26",1029,"ESTEBAN ECHEVERRIA Nº 1","Buenos Aires","Protocolo 21","2016","82","PICK-UP CABINA DOBLE","044","FIAT","843","TORO FREEDOM 2.0 16V 4X2","1","Privado","Física","LUIS GUILLON","BUENOS AIRES","Masculino","1992","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-07-24","2011-10-13",1029,"ESTEBAN ECHEVERRIA Nº 1","Buenos Aires","Nacional","2011","22","FURGON","37","RENAULT","VW","KANGOO CONFORT 1.6CD AA DA SVT1PL(600KG)","1","Privado","Física","MONTE GRANDE","BUENOS AIRES","No identificado","1990","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-07-28","2005-12-16",1029,"ESTEBAN ECHEVERRIA Nº 1","Buenos Aires","Protocolo 21","2005","05","SEDAN 5 PTAS","027","CITROEN","181","XSARA PICASSO 1.6I","1","Privado","Física","LUIS GUILLON","BUENOS AIRES","Masculino","1969","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-07-28","2000-05-19",1029,"ESTEBAN ECHEVERRIA Nº 1","Buenos Aires","Nacional","2000","12","SEDAN 4 PTAS","53","VOLKSWAGEN","17","POLO CLASSIC 1.9 SD","1","Privado","Física","MONTE GRANDE","BUENOS AIRES","No identificado","1965","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-07-31","1999-08-02",1029,"ESTEBAN ECHEVERRIA Nº 1","Buenos Aires","Importado","1999","22","SEDAN 3 PTAS","104","PEUGEOT","370","206 XR 1.6","1","Privado","Física","MONTE GRANDE","BUENOS AIRES","Masculino","1997","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-07-31","2008-08-04",1029,"ESTEBAN ECHEVERRIA Nº 1","Buenos Aires","Nacional","2008","17","SEDAN 5 PTAS","53","VOLKSWAGEN","LL","SURAN 80A","1","Privado","Física","MONTE GRANDE","BUENOS AIRES","Masculino","1983","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-07-02","1992-06-23",1030,"FLORENCIO VARELA Nº 1","Buenos Aires","Nacional","1992","12","SEDAN 4 PTAS","34","PEUGEOT","17","505 SRI","1","Privado","Física","FLORENCIO VARELA","BUENOS AIRES","No identificado","1991","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2020-07-03","2018-01-11",1030,"FLORENCIO VARELA Nº 1","Buenos Aires","Protocolo 21","2018","92","TRACTOR C/CABINA DORMITORIO","047","FORD","B05","CARGO 1729-37 CD AMT","1","Privado","Jurídica","FLORENCIO VARELA","BUENOS AIRES","No aplica","2001","No aplica",100,"06",""
